transaction_id,project_id,freelancer_id,client_id,project_value,platform_commission,transaction_date,payment_status
3242,2807,514,1044,1541.74,294.47,2025-06-30,Paid
3243,5542,2724,187,2277.28,170.53,2024-10-16,Paid
3244,3598,1679,879,128.24,139.34,2025-08-13,Paid
3245,4890,895,637,2679.53,38.79,2025-08-05,Pending
3246,982,1118,244,2627.52,125.17,2025-10-10,Paid
3247,1447,588,223,2391.83,91.33,2025-06-26,Paid
3248,5170,1664,20,3017.94,309.36,2025-03-21,Paid
3249,1697,1488,899,1236.71,86.08,2024-11-20,Paid
3250,2351,2694,585,2727.22,161.53,2025-04-09,Paid
3251,154,2071,1042,1878.91,39.95,2025-10-10,Pending
3252,2043,1204,703,2064.00,110.47,2025-11-11,Pending
3253,4482,973,528,787.87,286.48,2024-10-01,Paid
3254,5876,1824,810,1121.14,303.73,2024-09-07,Paid
3255,2799,189,1054,1721.26,126.93,2025-01-03,Paid
3256,1335,734,588,2606.94,294.06,2024-12-23,Pending
3257,2142,1286,71,1077.61,271.78,2024-10-01,Pending
3258,4326,2873,525,2443.40,74.41,2024-11-02,Paid
3259,2963,1602,590,2445.96,116.66,2025-05-25,Paid
3260,1712,2885,1198,2237.27,312.60,2025-01-11,Paid
3261,5851,108,1167,1476.85,236.07,2026-02-27,Paid
3262,4371,2923,1068,1661.69,22.05,2026-02-11,Pending
3263,4851,2238,396,2827.66,36.72,2025-06-29,Paid
3264,910,963,583,176.73,277.06,2024-12-05,Pending
3265,905,1318,906,265.52,282.37,2025-10-08,Pending
3266,3441,1107,178,1921.03,112.11,2024-12-05,Pending
3267,722,1450,733,512.75,200.81,2025-07-08,Paid
3268,3892,2198,1033,650.40,289.35,2024-09-22,Pending
3269,3295,2963,293,1044.44,40.06,2025-01-29,Pending
3270,172,962,741,3040.14,29.38,2025-04-06,Paid
3271,4993,1083,874,2929.38,56.03,2025-08-03,Pending
3272,3364,2924,248,1328.86,123.43,2024-09-14,Pending
3273,41,2560,780,133.94,63.43,2025-12-08,Paid
3274,3812,2390,593,1729.71,202.38,2026-02-23,Pending
3275,2406,559,897,751.17,107.11,2025-05-14,Paid
3276,4596,7,858,223.08,106.70,2025-11-08,Pending
3277,449,953,970,2988.07,174.21,2025-03-23,Paid
3278,3984,355,331,2247.85,249.24,2025-05-10,Pending
3279,3459,931,794,1519.12,46.67,2024-08-27,Paid
3280,3285,694,83,2781.80,238.32,2025-09-06,Pending
3281,947,1299,1035,781.82,292.51,2025-01-22,Pending
3282,5755,1293,515,1435.67,172.61,2025-01-16,Paid
3283,3290,1550,355,1807.41,20.28,2025-01-05,Pending
3284,5827,1895,394,2084.17,212.57,2025-09-15,Paid
3285,2422,2079,167,2212.39,113.54,2024-09-02,Pending
3286,1365,289,226,1047.90,219.94,2024-08-28,Paid
3287,1911,2678,182,1270.78,32.80,2025-01-11,Pending
3288,3486,2349,14,2925.67,244.14,2024-07-29,Pending
3289,5973,489,299,1902.57,169.85,2026-01-19,Paid
3290,2310,1802,169,1654.83,130.91,2024-08-19,Pending
3291,4922,2424,24,2918.61,115.10,2025-10-16,Pending
3292,5784,239,676,1908.66,279.74,2025-11-25,Paid
3293,768,2124,623,1468.15,44.46,2025-08-19,Pending
3294,4560,2492,667,1153.35,107.83,2025-08-17,Paid
3295,3198,169,918,1771.03,260.53,2024-09-17,Pending
3296,5024,2335,735,2727.32,74.64,2025-06-29,Pending
3297,405,1953,1145,2600.34,212.19,2025-07-06,Pending
3298,3599,1090,183,1688.76,309.47,2025-03-10,Paid
3299,3582,2819,907,1314.43,176.75,2025-05-27,Paid
3300,2542,714,12,1226.73,269.65,2025-01-04,Paid
3301,3516,1229,1046,1636.62,60.15,2025-03-16,Pending
3302,3132,498,34,715.24,154.70,2024-08-23,Pending
3303,3385,1588,486,2391.47,313.42,2025-04-07,Paid
3304,2074,1678,865,2037.07,187.00,2024-08-28,Pending
3305,5293,2166,4,2779.22,221.17,2024-12-22,Paid
3306,4044,498,354,778.45,304.93,2025-05-02,Pending
3307,5161,1247,9,660.95,45.48,2025-03-30,Pending
3308,2208,396,1168,282.18,189.15,2025-08-25,Pending
3309,632,2032,1089,945.50,274.80,2024-07-28,Paid
3310,1184,2152,269,2268.51,305.68,2026-01-02,Pending
3311,3444,1542,726,1017.54,211.50,2025-09-26,Paid
3312,2688,1467,764,342.52,90.38,2025-12-31,Paid
3313,4366,1912,809,3005.36,51.62,2025-06-08,Pending
3314,1510,954,351,2051.48,115.29,2024-11-23,Pending
3315,1202,1743,518,2672.34,147.38,2026-02-14,Paid
3316,2561,44,1163,2658.28,111.74,2024-09-29,Paid
3317,5568,2528,130,1710.10,158.62,2025-12-18,Pending
3318,5501,670,348,2623.45,26.93,2025-04-26,Paid
3319,5537,2079,1059,2543.99,301.71,2026-02-07,Pending
3320,5269,2673,830,2016.78,171.67,2025-10-26,Pending
3321,2042,239,269,1310.44,167.96,2024-10-17,Paid
3322,5414,1787,876,1534.45,221.93,2024-11-02,Pending
3323,31,2108,340,2253.31,292.31,2025-10-07,Paid
3324,2911,1100,936,2564.96,130.01,2024-11-19,Paid
3325,4521,785,1122,3080.90,102.34,2026-01-31,Pending
3326,5451,16,162,2033.57,79.16,2025-02-21,Pending
3327,3271,2350,720,1477.06,245.16,2025-09-01,Paid
3328,2710,678,97,220.16,259.35,2024-11-20,Pending
3329,1790,1310,1094,2601.70,288.69,2025-08-07,Pending
3330,1227,1963,1139,497.22,116.12,2025-10-02,Pending
3331,141,948,512,1848.33,253.47,2025-05-27,Pending
3332,3980,1247,369,403.14,167.58,2025-11-05,Pending
3333,2115,1483,1008,988.19,164.62,2025-04-06,Pending
3334,4502,2838,480,1128.45,149.59,2025-11-23,Pending
3335,3766,2130,988,1793.36,121.80,2025-07-07,Paid
3336,1677,494,416,2257.31,174.92,2025-10-05,Pending
3337,4267,1513,105,101.46,193.87,2024-08-05,Paid
3338,4621,2840,1064,1281.68,261.27,2025-02-16,Paid
3339,4840,1967,808,2577.06,36.29,2025-11-15,Paid
3340,502,2764,222,2502.39,91.93,2025-07-23,Paid
3341,4737,2572,371,1889.57,262.24,2024-11-23,Pending
3342,2761,947,143,2210.32,258.61,2024-11-20,Paid
3343,5492,2078,483,1609.70,102.30,2025-07-03,Paid
3344,738,49,688,359.28,108.39,2025-12-25,Pending
3345,5877,1961,966,1943.66,152.71,2026-02-20,Paid
3346,1881,325,1013,1363.54,230.27,2024-11-14,Paid
3347,4180,69,443,1312.38,167.49,2024-08-13,Pending
3348,1650,826,464,1522.08,145.77,2025-05-08,Pending
3349,1046,2247,415,474.28,204.92,2025-11-20,Paid
3350,3641,1401,1171,2859.39,133.60,2025-08-04,Paid
3351,154,35,147,2885.37,266.72,2025-06-17,Paid
3352,3531,1035,1000,396.93,233.33,2024-08-10,Pending
3353,586,728,507,172.95,233.79,2025-12-13,Pending
3354,3444,1900,714,963.64,46.73,2024-09-21,Paid
3355,5492,2668,587,627.41,145.02,2025-02-27,Paid
3356,4618,2994,856,1644.91,75.54,2024-11-06,Pending
3357,4342,2543,899,1029.57,211.29,2026-01-19,Paid
3358,4812,100,708,2252.28,270.62,2025-03-03,Pending
3359,5055,1230,667,2005.99,316.22,2025-05-06,Pending
3360,5497,1017,1059,2899.05,317.94,2025-09-03,Pending
3361,4534,746,866,1214.21,40.08,2025-06-25,Paid
3362,1727,1020,1093,1324.08,269.72,2024-12-27,Paid
3363,3721,1183,524,1278.56,155.48,2026-02-15,Pending
3364,5301,2421,830,2935.89,122.75,2024-10-06,Pending
3365,2147,2558,436,2162.41,159.02,2025-03-03,Paid
3366,1813,1908,939,1247.02,163.18,2024-09-23,Paid
3367,4974,343,390,2890.51,237.86,2025-03-26,Pending
3368,1003,2910,838,238.52,119.24,2025-11-11,Pending
3369,3581,1108,645,1369.24,31.68,2025-05-12,Pending
3370,4204,2732,804,375.32,217.19,2025-09-01,Pending
3371,4934,751,423,745.31,88.32,2026-01-04,Paid
3372,1038,856,820,1960.30,276.13,2025-09-04,Paid
3373,4158,1932,136,2626.00,236.66,2025-07-20,Paid
3374,203,1806,609,658.41,26.02,2025-08-18,Pending
3375,3973,2247,704,2978.81,97.83,2025-12-01,Paid
3376,1077,2322,359,2357.26,28.95,2025-11-21,Paid
3377,56,2774,1161,303.48,172.78,2026-01-21,Pending
3378,2982,296,90,2052.28,32.92,2025-09-23,Paid
3379,4045,2165,831,1806.16,223.75,2024-11-05,Pending
3380,4736,1695,746,879.91,162.09,2024-08-14,Pending
3381,2344,2688,709,2487.93,83.54,2025-01-13,Pending
3382,2315,891,1199,1773.26,22.43,2025-05-05,Pending
3383,4379,2350,1101,1755.22,86.47,2025-12-05,Paid
3384,727,2188,811,1175.29,298.11,2025-09-18,Pending
3385,5014,1609,134,2322.98,299.49,2025-05-12,Paid
3386,1905,2586,358,2629.67,22.89,2025-02-23,Paid
3387,5017,1576,1071,951.08,23.10,2025-09-13,Paid
3388,5009,637,434,407.89,84.67,2025-03-16,Pending
3389,4730,1668,390,2391.03,316.65,2026-02-20,Paid
3390,325,2418,590,2833.62,136.40,2026-03-08,Pending
3391,4897,2946,485,459.45,248.26,2025-02-23,Pending
3392,3595,130,711,1315.07,256.27,2025-09-26,Paid
3393,5243,483,405,1314.86,276.01,2025-01-17,Pending
3394,1172,255,119,2307.01,138.73,2024-12-29,Paid
3395,395,1637,594,3074.40,32.72,2024-11-05,Paid
3396,1990,55,672,299.05,180.04,2024-08-22,Paid
3397,1551,33,355,1748.88,148.71,2025-04-23,Pending
3398,1034,1633,233,242.28,219.19,2024-08-02,Pending
3399,4123,1115,307,1447.79,315.71,2025-02-07,Pending
3400,780,541,127,1669.86,291.42,2026-03-04,Paid
3401,3819,611,133,708.67,215.86,2025-11-18,Paid
3402,5536,2186,241,1795.84,298.62,2026-02-21,Pending
3403,5059,783,9,2142.60,76.42,2025-04-14,Pending
3404,3624,2140,58,1304.19,185.47,2024-12-22,Pending
3405,278,1665,693,2329.01,137.62,2025-12-29,Pending
3406,3839,495,65,514.32,310.59,2024-08-06,Paid
3407,1724,2827,57,2536.45,259.61,2025-02-22,Pending
3408,4895,2886,212,391.02,102.41,2025-06-24,Paid
3409,4169,900,500,2399.49,315.79,2025-01-12,Paid
3410,816,58,687,2130.93,30.55,2025-12-27,Pending
3411,2729,834,899,1432.39,113.57,2024-12-01,Paid
3412,3835,412,947,2427.49,54.81,2025-03-07,Paid
3413,669,742,606,1903.12,304.50,2025-03-09,Paid
3414,2866,1311,1179,234.25,152.70,2026-02-27,Paid
3415,157,2257,291,2666.72,41.48,2024-10-09,Pending
3416,4813,856,308,195.28,287.99,2026-01-10,Paid
3417,4867,1951,984,999.21,195.95,2025-11-07,Pending
3418,45,326,249,550.71,256.83,2025-08-22,Paid
3419,3413,1642,158,3043.87,229.31,2024-08-08,Pending
3420,1713,1590,370,3041.96,144.88,2025-11-07,Paid
3421,5543,27,144,1925.94,281.24,2025-05-15,Paid
3422,3414,1857,394,2654.93,197.28,2025-11-28,Paid
3423,3633,492,198,1270.68,125.06,2024-08-11,Paid
3424,3957,37,127,237.50,268.14,2024-10-05,Paid
3425,727,1361,562,2752.63,312.40,2025-07-07,Pending
3426,1609,2510,913,1224.44,253.31,2025-02-19,Pending
3427,2716,1607,1053,2349.86,296.85,2025-09-12,Pending
3428,3995,2747,1051,2925.37,30.19,2025-04-14,Paid
3429,5339,1289,788,2840.96,56.08,2025-09-06,Paid
3430,2222,1150,1094,1790.32,180.07,2025-08-16,Paid
3431,672,1705,93,154.07,208.38,2025-03-24,Paid
3432,2400,890,553,1526.00,223.17,2026-02-18,Pending
3433,2071,149,420,726.45,84.37,2025-11-10,Paid
3434,1168,990,696,2538.44,45.23,2025-11-11,Paid
3435,2723,93,589,2726.34,156.61,2025-01-17,Paid
3436,4261,978,188,2150.47,94.76,2025-01-19,Paid
3437,1649,1708,940,1385.33,287.57,2024-08-08,Pending
3438,2121,1491,176,1814.83,312.75,2024-10-04,Paid
3439,1853,2139,327,1993.73,42.08,2025-12-11,Paid
3440,1648,1694,883,300.01,242.29,2025-08-31,Pending
3441,2430,1001,877,227.97,60.28,2025-09-24,Pending
3442,2972,1990,894,2053.97,142.24,2025-01-06,Pending
3443,2837,1580,606,2780.38,198.46,2025-12-06,Pending
3444,5791,2253,757,2732.93,157.94,2025-03-25,Paid
3445,3501,46,545,1769.72,173.70,2026-02-13,Pending
3446,3485,484,45,2460.77,38.12,2024-08-11,Pending
3447,2262,2700,658,1319.63,221.63,2025-11-09,Pending
3448,85,1663,556,2407.23,219.52,2024-09-12,Pending
3449,4602,2413,630,1384.81,156.88,2025-07-19,Pending
3450,558,1856,962,971.66,150.16,2025-09-21,Pending
3451,1934,415,478,2709.07,212.63,2026-02-21,Pending
3452,4599,668,388,916.80,292.81,2024-09-24,Paid
3453,2950,1645,60,2602.61,212.17,2026-02-09,Paid
3454,2384,727,118,2627.83,28.90,2025-03-09,Paid
3455,2436,1738,729,859.36,23.09,2024-09-06,Paid
3456,1038,2724,57,2118.99,293.74,2025-08-10,Pending
3457,2920,1710,1054,779.56,233.41,2024-08-05,Pending
3458,2676,1954,1182,707.26,198.03,2024-12-08,Pending
3459,5219,783,587,2993.89,21.39,2024-12-24,Paid
3460,439,536,12,1561.90,154.93,2025-07-16,Paid
3461,353,965,1130,268.83,183.29,2025-08-01,Paid
3462,5250,562,550,1149.51,72.55,2024-09-04,Pending
3463,1697,782,749,2446.33,98.07,2026-03-04,Pending
3464,388,1093,705,2321.52,120.26,2025-04-25,Paid
3465,4181,2296,1056,660.38,234.37,2025-11-04,Pending
3466,5282,2477,1006,2542.54,186.92,2025-06-10,Paid
3467,5974,1271,239,2302.12,265.32,2025-08-19,Paid
3468,5070,2667,660,597.12,221.90,2024-09-23,Pending
3469,5905,2112,118,1367.18,25.18,2025-01-04,Paid
3470,1955,1352,1200,1121.92,163.59,2024-09-27,Paid
3471,2470,1673,210,2932.96,215.50,2025-07-21,Paid
3472,5440,1008,771,1921.28,78.60,2025-05-15,Paid
3473,4183,1824,753,136.71,152.17,2024-12-23,Pending
3474,3280,491,731,2000.11,62.44,2025-03-10,Paid
3475,445,2886,1153,765.07,250.98,2024-07-30,Pending
3476,4392,2020,35,1020.30,311.71,2024-12-11,Paid
3477,1600,2945,640,1930.42,70.46,2025-04-08,Paid
3478,1333,1345,496,628.44,86.32,2024-10-30,Pending
3479,475,1087,944,332.83,181.20,2025-06-26,Pending
3480,4019,25,731,172.38,37.28,2024-12-19,Pending
3481,2002,1540,589,2871.19,308.93,2026-03-03,Paid
3482,5346,1069,1058,911.42,67.29,2024-07-27,Paid
3483,1029,635,826,895.42,41.45,2024-10-20,Pending
3484,4959,1824,1183,1442.80,269.35,2024-08-09,Paid
3485,5796,316,603,2984.58,146.65,2024-08-27,Pending
3486,3224,2894,1159,1530.80,98.50,2024-08-22,Paid
3487,4618,743,1156,2367.32,206.73,2025-04-28,Pending
3488,388,956,1062,1472.42,113.55,2025-03-06,Paid
3489,5967,1835,144,2594.62,233.90,2025-11-18,Pending
3490,3476,2753,470,1342.85,147.80,2026-01-07,Pending
3491,5564,2191,308,267.82,31.98,2025-10-08,Pending
3492,3982,1233,1022,1709.89,268.49,2025-09-17,Pending
3493,4525,174,1001,254.39,29.82,2026-02-15,Paid
3494,3343,451,333,632.03,45.20,2025-11-08,Pending
3495,5141,927,521,717.51,270.23,2025-05-13,Paid
3496,4840,1368,329,1582.29,129.82,2025-03-28,Pending
3497,922,203,846,904.77,141.51,2025-05-23,Pending
3498,4092,1868,693,2984.22,253.08,2025-05-13,Pending
3499,393,667,637,510.76,87.11,2026-03-12,Paid
3500,4406,1844,137,2570.17,299.80,2024-11-23,Pending
