freelancer_id,country,region,primary_skill_category,experience_level,hourly_rate,join_date,subscription_type,rating,total_projects_completed
2583,Singapore,Europe,Marketing,Beginner,58.44,2024-02-12,Free,4.3,15
2584,Brazil,Asia,Web Development,Intermediate,73.67,2026-01-30,Elite,3.3,47
2585,Australia,Asia,Cloud,Expert,70.27,2023-09-12,Elite,3.6,41
2586,USA,Europe,Marketing,Intermediate,74.15,2025-03-28,Free,4.4,30
2587,UK,North America,Cloud,Beginner,36.08,2025-03-14,Free,3.8,50
2588,UK,Asia,Content,Intermediate,30.38,2023-12-11,Free,3.0,29
2589,India,Asia,Web Development,Expert,46.22,2024-08-17,Free,3.6,21
2590,Brazil,Asia,Content,Beginner,99.26,2025-12-20,Pro,4.5,14
2591,Germany,South America,Content,Beginner,23.50,2024-01-28,Pro,3.1,25
2592,Germany,Europe,UI/UX,Intermediate,84.64,2023-10-16,Pro,3.9,47
2593,Canada,Asia,Marketing,Beginner,81.15,2025-01-05,Elite,3.7,48
2594,Brazil,Asia,Marketing,Expert,93.90,2024-05-22,Elite,4.6,44
2595,USA,Europe,Cloud,Expert,77.58,2023-10-20,Elite,4.3,2
2596,Singapore,Europe,Cloud,Expert,58.49,2026-02-16,Pro,4.4,45
2597,Australia,Asia,Web Development,Expert,20.04,2024-12-03,Free,4.2,24
2598,UK,Europe,Marketing,Intermediate,69.47,2025-12-14,Free,4.8,37
2599,Brazil,Asia,Content,Intermediate,26.01,2025-11-17,Pro,4.5,27
2600,USA,North America,Data & AI,Beginner,40.42,2023-11-05,Free,4.5,0
2601,Brazil,South America,Cloud,Expert,65.47,2024-09-17,Pro,3.2,42
2602,Australia,Europe,Data & AI,Intermediate,82.63,2025-01-28,Elite,3.3,27
2603,Australia,Europe,Cloud,Expert,75.50,2025-08-30,Pro,3.9,25
2604,Canada,South America,Data & AI,Beginner,83.20,2025-12-26,Free,3.2,38
2605,UK,North America,Web Development,Expert,21.40,2025-02-04,Pro,4.7,8
2606,Singapore,Europe,Data & AI,Intermediate,43.77,2023-06-24,Free,4.8,34
2607,UK,North America,Cloud,Intermediate,62.66,2023-06-28,Pro,4.2,35
2608,Australia,South America,UI/UX,Intermediate,53.07,2023-11-29,Pro,3.4,10
2609,Brazil,South America,UI/UX,Expert,86.42,2024-01-05,Pro,4.4,24
2610,Australia,Europe,Data & AI,Expert,33.45,2024-11-15,Elite,4.1,42
2611,Singapore,South America,UI/UX,Intermediate,51.09,2026-03-11,Elite,3.7,12
2612,Brazil,Asia,Data & AI,Intermediate,83.62,2025-01-10,Free,4.2,6
2613,Brazil,North America,UI/UX,Intermediate,95.48,2024-03-06,Elite,3.9,28
2614,USA,Asia,Marketing,Intermediate,87.04,2024-06-12,Free,3.6,25
2615,Canada,South America,Content,Beginner,77.56,2026-03-09,Free,4.4,32
2616,Germany,North America,Data & AI,Intermediate,73.81,2025-07-09,Free,4.2,18
2617,UK,Europe,Cloud,Expert,48.60,2025-03-15,Free,4.2,34
2618,Australia,Europe,Data & AI,Intermediate,90.97,2023-06-19,Free,3.0,18
2619,Singapore,North America,Content,Expert,74.06,2024-05-05,Elite,3.8,13
2620,UK,Europe,Cloud,Expert,36.21,2024-11-07,Pro,3.7,10
2621,USA,South America,Cloud,Expert,89.19,2025-04-01,Free,4.4,41
2622,Brazil,North America,Data & AI,Expert,83.54,2025-08-19,Elite,4.8,39
2623,India,Europe,Data & AI,Beginner,83.88,2024-12-31,Free,3.6,29
2624,Brazil,North America,Cloud,Beginner,67.06,2024-12-14,Elite,3.8,7
2625,Canada,South America,Content,Intermediate,87.13,2025-09-27,Free,3.9,23
2626,Germany,Asia,Content,Expert,76.71,2025-03-31,Free,4.8,14
2627,India,Asia,Web Development,Intermediate,66.34,2024-07-02,Elite,3.9,44
2628,UK,Europe,Web Development,Intermediate,81.58,2024-10-16,Elite,3.3,8
2629,UK,Asia,Web Development,Beginner,56.14,2024-01-20,Pro,4.3,9
2630,Germany,Europe,Marketing,Beginner,96.37,2026-01-08,Pro,3.8,33
2631,Germany,South America,Marketing,Beginner,92.71,2023-09-03,Elite,3.7,25
2632,Singapore,Asia,Cloud,Beginner,97.57,2025-02-16,Elite,4.2,12
2633,Germany,North America,Cloud,Intermediate,70.53,2025-07-06,Free,5.0,5
2634,UK,North America,Data & AI,Beginner,83.90,2025-08-22,Pro,4.8,40
2635,India,North America,Cloud,Beginner,80.87,2025-04-30,Free,4.3,13
2636,Australia,South America,Marketing,Beginner,65.40,2023-08-26,Pro,4.0,18
2637,Singapore,North America,Content,Beginner,27.67,2023-12-02,Free,4.6,50
2638,Brazil,Europe,Cloud,Intermediate,74.99,2025-07-30,Elite,3.6,47
2639,Canada,Asia,Marketing,Beginner,48.20,2025-04-23,Pro,4.0,2
2640,Canada,South America,Cloud,Beginner,45.59,2025-07-10,Free,4.7,9
2641,UK,Europe,Content,Expert,56.06,2025-08-26,Free,4.3,31
2642,USA,Asia,Marketing,Expert,64.15,2025-12-09,Elite,3.4,43
2643,Brazil,South America,Web Development,Beginner,28.42,2024-03-20,Pro,3.0,9
2644,Canada,Europe,UI/UX,Intermediate,60.05,2025-08-04,Pro,4.8,40
2645,UK,Asia,Web Development,Beginner,89.79,2025-01-30,Free,4.2,44
2646,India,Asia,Content,Expert,42.53,2024-03-02,Elite,3.7,46
2647,India,South America,Content,Expert,98.90,2023-11-03,Free,3.8,31
2648,USA,North America,Content,Expert,21.27,2023-12-31,Elite,3.8,28
2649,India,Asia,Cloud,Beginner,62.58,2025-11-09,Free,3.1,45
2650,Brazil,Europe,Marketing,Intermediate,45.72,2023-10-31,Free,4.7,26
2651,India,South America,Web Development,Expert,99.74,2023-08-18,Pro,4.7,17
2652,India,Europe,Marketing,Beginner,32.51,2024-05-21,Pro,3.8,41
2653,Brazil,Europe,UI/UX,Intermediate,48.25,2023-10-31,Elite,3.1,31
2654,Brazil,Europe,Marketing,Intermediate,64.90,2024-01-26,Free,3.6,23
2655,Singapore,South America,Content,Intermediate,37.63,2025-02-08,Elite,4.5,21
2656,Brazil,Europe,Data & AI,Expert,24.64,2023-09-27,Free,3.4,14
2657,Singapore,South America,Cloud,Expert,35.30,2023-09-10,Elite,3.7,2
2658,Brazil,North America,Content,Beginner,35.04,2023-12-30,Elite,3.1,15
2659,India,South America,Web Development,Expert,68.71,2024-09-06,Pro,4.0,12
2660,Australia,South America,Web Development,Beginner,44.88,2023-09-24,Pro,3.4,19
2661,USA,Europe,Web Development,Beginner,35.63,2023-07-18,Free,4.2,35
2662,India,Asia,UI/UX,Beginner,36.57,2025-02-15,Free,3.1,26
2663,India,Asia,Data & AI,Beginner,76.65,2025-04-30,Pro,4.0,17
2664,USA,Europe,UI/UX,Intermediate,70.63,2025-04-21,Elite,4.0,24
2665,India,Asia,Web Development,Expert,78.30,2024-09-20,Elite,4.4,38
2666,Brazil,North America,Web Development,Intermediate,41.05,2025-07-04,Pro,3.1,18
2667,Brazil,Asia,Data & AI,Expert,97.19,2024-11-11,Pro,3.2,5
2668,Australia,South America,Web Development,Expert,55.25,2024-10-29,Pro,3.9,28
2669,Canada,Asia,Data & AI,Beginner,86.53,2023-11-28,Elite,3.8,18
2670,Australia,Europe,Cloud,Beginner,50.11,2024-05-02,Elite,3.2,4
2671,Brazil,Asia,Cloud,Expert,26.66,2024-01-20,Free,3.6,41
2672,Canada,Asia,UI/UX,Expert,78.66,2025-03-07,Pro,4.3,45
2673,Australia,Asia,Data & AI,Beginner,86.27,2025-07-13,Pro,3.5,31
2674,Australia,South America,Content,Expert,41.92,2025-02-05,Pro,4.4,3
2675,UK,Europe,Web Development,Expert,92.63,2025-04-20,Free,3.3,39
2676,Canada,North America,Web Development,Expert,24.23,2023-07-18,Pro,4.6,50
2677,USA,Asia,UI/UX,Beginner,91.99,2023-10-06,Free,3.1,30
2678,Australia,North America,Data & AI,Beginner,90.55,2026-02-23,Elite,4.4,22
2679,Australia,South America,Content,Expert,39.72,2025-04-23,Elite,4.9,46
2680,Singapore,South America,Data & AI,Intermediate,42.72,2025-10-31,Pro,3.6,5
2681,Brazil,Europe,Web Development,Intermediate,20.43,2025-07-22,Free,3.9,31
2682,Brazil,South America,Marketing,Beginner,42.15,2023-12-13,Elite,3.4,5
2683,India,South America,Cloud,Intermediate,78.93,2025-04-14,Pro,3.2,40
2684,UK,Asia,Content,Intermediate,77.44,2024-05-11,Free,3.5,7
2685,Germany,Asia,Web Development,Intermediate,62.75,2025-01-08,Free,3.4,16
2686,Singapore,North America,Data & AI,Beginner,93.11,2025-07-10,Elite,4.8,31
2687,Germany,Asia,Data & AI,Expert,50.14,2023-07-27,Pro,5.0,36
2688,Brazil,Asia,Content,Intermediate,20.85,2025-08-25,Elite,4.9,35
2689,Singapore,Europe,UI/UX,Intermediate,61.73,2025-04-01,Free,3.3,45
2690,Germany,Asia,UI/UX,Beginner,80.30,2024-02-13,Pro,3.5,47
2691,Singapore,Europe,Cloud,Beginner,67.29,2024-05-31,Free,4.6,39
2692,Brazil,North America,Data & AI,Intermediate,76.14,2023-10-12,Elite,4.8,4
2693,Singapore,Europe,Content,Intermediate,35.03,2025-02-12,Free,4.4,20
2694,USA,Asia,Data & AI,Beginner,85.06,2025-08-15,Elite,4.9,46
2695,Australia,Europe,Web Development,Expert,51.00,2023-12-07,Free,4.9,11
2696,Australia,Asia,Web Development,Expert,62.03,2023-06-25,Free,3.2,42
2697,Brazil,North America,Web Development,Beginner,44.80,2025-04-15,Pro,3.3,25
2698,Singapore,South America,UI/UX,Beginner,97.65,2025-01-04,Pro,3.5,45
2699,Australia,Asia,Data & AI,Intermediate,72.34,2025-01-09,Pro,4.8,18
2700,UK,Europe,Data & AI,Intermediate,92.47,2025-02-06,Elite,3.3,12
2701,Singapore,Asia,UI/UX,Expert,82.70,2024-07-01,Elite,4.2,19
2702,Canada,Europe,UI/UX,Intermediate,28.57,2024-08-18,Free,4.6,47
2703,Canada,North America,Content,Beginner,77.46,2023-11-03,Pro,3.9,25
2704,Australia,South America,Web Development,Expert,86.18,2023-10-12,Free,3.8,21
2705,Germany,Europe,Content,Intermediate,96.00,2023-08-02,Pro,4.0,19
2706,India,South America,UI/UX,Expert,95.10,2025-08-16,Elite,3.3,48
2707,UK,Asia,Content,Expert,48.65,2024-07-13,Free,3.2,31
2708,Australia,South America,UI/UX,Intermediate,45.63,2024-08-03,Free,4.4,10
2709,Germany,Europe,Cloud,Intermediate,85.61,2024-07-23,Elite,4.9,36
2710,Brazil,Europe,UI/UX,Beginner,53.65,2023-08-30,Free,3.8,11
2711,Brazil,Europe,Cloud,Expert,64.39,2026-02-07,Pro,3.2,26
2712,USA,South America,Data & AI,Beginner,90.00,2023-12-28,Free,3.7,9
2713,USA,Europe,Web Development,Expert,64.84,2025-03-26,Elite,3.7,32
2714,Germany,North America,Content,Beginner,72.71,2025-06-19,Free,3.4,12
2715,Canada,Asia,UI/UX,Intermediate,81.30,2025-11-13,Free,3.4,11
2716,Canada,Asia,UI/UX,Beginner,86.59,2025-05-31,Free,4.2,36
2717,UK,Europe,Data & AI,Beginner,94.49,2025-05-30,Elite,4.8,5
2718,USA,South America,Data & AI,Expert,25.04,2025-03-30,Free,3.6,32
2719,Australia,Asia,Data & AI,Expert,62.47,2025-09-12,Free,3.8,20
2720,UK,South America,Data & AI,Beginner,87.98,2023-10-06,Elite,4.0,35
2721,USA,Asia,UI/UX,Beginner,45.75,2025-01-20,Elite,3.9,44
2722,Singapore,Asia,Cloud,Intermediate,30.61,2023-10-09,Elite,4.8,2
2723,Singapore,Asia,UI/UX,Intermediate,24.20,2024-12-15,Pro,3.1,34
2724,Canada,Europe,Web Development,Expert,41.26,2024-09-23,Free,4.2,48
2725,India,Asia,Data & AI,Expert,27.24,2025-07-18,Free,3.2,42
2726,Germany,Europe,Content,Intermediate,20.48,2024-09-30,Pro,4.5,24
2727,Australia,Europe,Marketing,Intermediate,71.03,2024-01-17,Elite,4.9,14
2728,Canada,Asia,Marketing,Expert,33.95,2025-12-26,Elite,3.0,2
2729,Singapore,Asia,Cloud,Expert,79.27,2025-01-22,Free,4.1,22
2730,India,South America,UI/UX,Intermediate,79.32,2024-07-20,Free,3.1,26
2731,Brazil,South America,Marketing,Beginner,58.51,2024-01-23,Free,4.5,28
2732,Germany,South America,UI/UX,Expert,42.96,2024-03-28,Elite,3.1,14
2733,Singapore,North America,Cloud,Beginner,88.73,2023-09-25,Elite,4.8,23
2734,India,South America,UI/UX,Beginner,60.15,2024-02-19,Pro,3.5,30
2735,Canada,South America,Content,Beginner,63.89,2025-07-21,Free,3.8,12
2736,Singapore,Europe,Data & AI,Intermediate,93.26,2023-07-24,Free,4.3,46
2737,Canada,Asia,Content,Intermediate,95.61,2023-10-06,Pro,4.7,16
2738,Australia,Asia,UI/UX,Expert,91.01,2024-09-23,Elite,3.6,20
2739,UK,Asia,Content,Expert,88.89,2024-06-06,Free,4.2,29
2740,UK,South America,UI/UX,Beginner,35.62,2023-10-09,Pro,4.2,38
2741,Germany,Europe,Data & AI,Beginner,57.24,2023-07-06,Pro,4.1,37
2742,USA,North America,UI/UX,Beginner,61.45,2025-07-16,Elite,3.8,11
2743,Canada,Europe,Content,Intermediate,37.09,2025-06-18,Free,4.0,47
2744,Canada,North America,Marketing,Beginner,78.86,2025-07-04,Free,3.1,8
2745,Germany,Europe,UI/UX,Expert,40.65,2025-10-19,Free,3.0,49
2746,Australia,Europe,UI/UX,Intermediate,65.27,2025-09-08,Pro,3.9,10
2747,Germany,North America,Content,Beginner,32.15,2023-10-28,Elite,3.5,21
2748,Germany,Europe,Data & AI,Expert,28.17,2025-03-31,Pro,3.2,44
2749,UK,Asia,Cloud,Intermediate,51.31,2024-11-07,Elite,3.6,21
2750,UK,North America,Marketing,Beginner,83.39,2026-02-06,Elite,3.9,20
2751,Canada,South America,Marketing,Beginner,72.99,2023-11-17,Pro,4.1,15
2752,Germany,Europe,Marketing,Expert,55.66,2024-01-30,Elite,4.9,38
2753,Australia,Europe,Data & AI,Intermediate,80.01,2024-05-09,Pro,4.9,19
2754,UK,South America,Content,Intermediate,98.19,2023-12-03,Elite,3.6,38
2755,Germany,South America,Web Development,Expert,36.15,2025-02-03,Free,3.7,36
2756,India,Europe,UI/UX,Expert,52.41,2025-09-27,Elite,3.7,39
2757,India,Europe,Cloud,Expert,24.80,2024-11-24,Free,3.7,11
2758,Germany,North America,UI/UX,Beginner,40.47,2024-04-04,Free,3.1,25
2759,Canada,South America,UI/UX,Beginner,82.08,2024-02-12,Elite,3.8,11
2760,Singapore,South America,Web Development,Beginner,69.54,2023-07-09,Elite,4.2,12
2761,Brazil,South America,UI/UX,Beginner,74.88,2025-09-30,Elite,4.2,39
2762,Australia,Europe,UI/UX,Expert,88.97,2024-09-03,Free,4.8,35
2763,India,Asia,Marketing,Expert,49.76,2025-02-07,Free,3.9,38
2764,USA,North America,Data & AI,Beginner,70.71,2025-11-07,Elite,3.3,13
2765,Brazil,South America,UI/UX,Expert,61.17,2024-06-26,Free,3.7,24
2766,UK,North America,Content,Expert,32.67,2025-07-10,Free,3.7,28
2767,Australia,Europe,Content,Intermediate,94.55,2025-06-11,Pro,4.9,9
2768,Singapore,North America,Content,Intermediate,61.09,2025-01-25,Elite,3.6,10
2769,UK,Asia,Marketing,Expert,51.12,2024-07-11,Elite,4.8,3
2770,Brazil,North America,Content,Intermediate,27.00,2025-11-11,Free,4.7,21
2771,Singapore,Europe,Cloud,Intermediate,59.42,2025-02-23,Elite,4.7,20
2772,Canada,North America,Marketing,Beginner,64.92,2023-06-28,Pro,3.5,4
2773,India,South America,Web Development,Beginner,95.82,2024-12-04,Free,3.5,9
2774,Canada,North America,Marketing,Expert,94.17,2024-12-15,Pro,3.3,45
2775,Australia,North America,Marketing,Expert,86.45,2025-03-21,Pro,3.9,37
2776,Brazil,South America,Data & AI,Expert,22.98,2023-10-12,Pro,3.8,11
2777,Brazil,Europe,Web Development,Beginner,43.84,2024-10-23,Elite,3.1,31
2778,Germany,South America,Data & AI,Expert,74.78,2024-03-05,Pro,4.3,35
2779,Singapore,South America,Marketing,Intermediate,36.90,2024-03-02,Free,4.4,15
2780,Brazil,North America,Content,Intermediate,35.83,2025-03-15,Free,4.3,45
2781,Canada,South America,Web Development,Expert,88.23,2026-02-01,Free,4.1,49
2782,USA,Europe,Cloud,Beginner,38.40,2024-03-25,Elite,4.3,47
2783,USA,Europe,Web Development,Beginner,72.25,2023-08-28,Pro,5.0,26
2784,Singapore,Europe,Content,Expert,25.91,2024-04-05,Free,4.6,49
2785,Australia,North America,Content,Expert,22.45,2024-07-05,Elite,3.8,25
2786,Canada,South America,Marketing,Beginner,28.09,2023-10-15,Free,5.0,21
2787,Singapore,North America,Content,Intermediate,57.70,2025-06-21,Free,4.3,41
2788,Brazil,South America,Cloud,Intermediate,71.59,2025-02-10,Elite,4.9,19
2789,Brazil,North America,UI/UX,Expert,87.29,2025-11-17,Elite,4.5,23
2790,Canada,South America,Web Development,Beginner,83.57,2023-11-12,Elite,4.4,48
2791,UK,Asia,Marketing,Intermediate,28.98,2025-10-16,Elite,3.1,49
2792,UK,Europe,Marketing,Beginner,44.98,2025-02-15,Pro,4.3,9
2793,UK,Europe,Content,Intermediate,98.58,2025-01-13,Free,4.4,19
2794,Singapore,Europe,Data & AI,Expert,62.26,2025-08-20,Free,3.1,20
2795,Singapore,Europe,Cloud,Intermediate,76.56,2026-02-27,Pro,4.9,24
2796,India,Asia,Web Development,Expert,83.29,2024-02-06,Free,3.6,8
2797,UK,North America,Content,Beginner,28.31,2023-11-11,Elite,5.0,6
2798,Canada,Europe,Cloud,Expert,93.34,2025-05-14,Elite,4.2,4
2799,Singapore,South America,Content,Expert,89.58,2025-01-28,Elite,4.6,45
2800,UK,South America,Marketing,Beginner,32.87,2023-07-31,Free,4.4,31
2801,Australia,Asia,UI/UX,Expert,43.85,2025-09-30,Pro,4.7,48
2802,Germany,Asia,Data & AI,Intermediate,28.69,2024-10-10,Pro,3.2,2
2803,Canada,Europe,Content,Expert,83.23,2024-02-07,Free,4.8,11
2804,Australia,South America,Cloud,Intermediate,85.78,2023-12-21,Free,4.7,9
2805,Australia,North America,Content,Expert,64.37,2025-07-24,Pro,3.3,1
2806,UK,North America,Cloud,Intermediate,45.13,2024-08-30,Pro,4.8,39
2807,Canada,North America,Web Development,Expert,46.93,2024-07-10,Pro,3.6,24
2808,USA,Europe,Marketing,Expert,50.51,2024-10-19,Free,3.2,26
2809,UK,North America,Marketing,Beginner,88.66,2023-07-10,Elite,3.9,37
2810,Germany,Europe,Cloud,Beginner,88.91,2024-04-17,Free,4.4,42
2811,Canada,Asia,UI/UX,Intermediate,57.64,2025-05-04,Free,3.6,4
2812,India,Europe,Content,Beginner,46.86,2024-10-15,Elite,4.7,11
2813,Germany,North America,Cloud,Expert,72.51,2025-07-24,Free,3.8,21
2814,Brazil,Europe,Cloud,Beginner,63.75,2023-09-21,Elite,4.8,34
2815,Australia,South America,Web Development,Beginner,30.11,2024-05-28,Free,4.3,7
2816,Singapore,South America,Marketing,Intermediate,78.06,2025-04-04,Pro,4.0,6
2817,Australia,South America,Web Development,Beginner,28.54,2025-09-15,Pro,3.6,16
2818,Brazil,North America,Content,Expert,76.25,2024-10-26,Free,3.4,12
2819,Brazil,Europe,Content,Intermediate,52.28,2023-08-14,Elite,4.1,30
2820,Australia,Asia,Content,Intermediate,81.60,2024-01-06,Free,4.3,23
2821,Singapore,South America,Data & AI,Intermediate,42.28,2024-05-14,Elite,4.4,46
2822,Germany,North America,Data & AI,Intermediate,45.21,2024-05-12,Elite,4.5,48
2823,Australia,South America,Marketing,Beginner,80.07,2023-07-29,Pro,4.1,8
2824,USA,Asia,Web Development,Intermediate,57.38,2023-09-05,Free,3.7,28
2825,Canada,South America,Content,Expert,49.93,2024-06-15,Free,3.5,49
2826,Singapore,South America,UI/UX,Expert,43.65,2025-08-30,Elite,3.8,42
2827,India,Asia,Web Development,Intermediate,81.90,2024-06-27,Pro,3.4,43
2828,Australia,South America,Marketing,Beginner,84.97,2025-01-17,Pro,4.2,38
2829,UK,Europe,UI/UX,Beginner,33.03,2024-11-23,Elite,4.7,32
2830,USA,South America,UI/UX,Beginner,71.77,2025-09-26,Free,4.5,48
2831,Singapore,Asia,Marketing,Beginner,32.88,2025-09-22,Elite,3.7,49
2832,India,North America,Data & AI,Intermediate,56.06,2025-09-26,Pro,5.0,6
2833,Brazil,South America,Web Development,Expert,66.63,2025-10-10,Elite,3.4,46
2834,India,Europe,Data & AI,Intermediate,91.76,2025-07-28,Pro,4.9,42
2835,Australia,North America,UI/UX,Expert,22.64,2023-11-24,Free,3.9,36
2836,Brazil,Europe,Content,Beginner,41.04,2025-02-20,Pro,4.2,6
2837,USA,North America,Cloud,Expert,63.66,2023-07-31,Elite,3.7,48
2838,India,South America,Content,Expert,70.86,2024-10-11,Elite,3.4,18
2839,Canada,North America,Marketing,Beginner,79.07,2025-07-26,Free,3.8,13
2840,Brazil,Asia,Marketing,Expert,92.45,2025-01-20,Pro,3.6,36
2841,UK,Asia,UI/UX,Expert,68.74,2023-12-13,Pro,3.2,42
2842,Canada,Europe,Marketing,Intermediate,51.21,2024-05-06,Pro,4.8,30
2843,Singapore,Asia,Cloud,Expert,79.77,2025-07-16,Free,3.2,23
2844,Australia,Europe,Data & AI,Beginner,25.20,2024-10-30,Pro,4.2,18
2845,USA,South America,Content,Expert,35.13,2024-08-13,Elite,3.5,45
2846,Germany,Europe,Content,Expert,45.79,2023-08-03,Pro,3.8,44
2847,UK,Europe,UI/UX,Expert,52.81,2023-11-10,Free,3.5,12
2848,USA,Europe,Web Development,Expert,79.36,2024-06-27,Free,4.8,9
2849,Australia,North America,Web Development,Expert,90.56,2024-02-13,Elite,3.6,28
2850,Canada,North America,Marketing,Expert,39.47,2024-11-14,Free,4.9,4
2851,Canada,Asia,Marketing,Beginner,56.40,2023-08-25,Pro,3.5,33
2852,India,North America,Data & AI,Beginner,63.40,2025-06-08,Elite,4.7,48
2853,UK,South America,UI/UX,Intermediate,31.32,2025-02-19,Pro,3.4,3
2854,India,North America,Web Development,Beginner,89.66,2024-09-22,Elite,3.1,25
2855,UK,North America,Content,Expert,45.11,2025-10-27,Free,4.9,9
2856,Singapore,Europe,Content,Intermediate,57.78,2024-08-15,Free,4.3,47
2857,India,North America,UI/UX,Intermediate,69.68,2025-08-01,Pro,4.3,21
2858,Singapore,North America,Marketing,Expert,85.66,2025-11-26,Elite,4.0,43
2859,Brazil,Asia,Cloud,Expert,86.24,2025-12-19,Elite,3.3,37
2860,UK,Asia,UI/UX,Expert,20.30,2024-07-26,Free,4.6,40
2861,Canada,North America,Cloud,Beginner,39.88,2025-10-04,Elite,4.3,11
2862,USA,South America,Data & AI,Intermediate,64.88,2024-05-21,Elite,4.9,34
2863,India,South America,Content,Expert,84.20,2024-04-22,Pro,4.5,48
2864,India,North America,Data & AI,Intermediate,74.20,2025-04-24,Elite,4.5,16
2865,Singapore,North America,Web Development,Beginner,60.77,2025-01-05,Pro,4.6,26
2866,Canada,South America,Web Development,Intermediate,36.13,2025-03-22,Free,4.7,32
2867,Brazil,Europe,Marketing,Beginner,78.25,2025-09-11,Pro,4.0,25
2868,Singapore,South America,Cloud,Expert,73.75,2024-08-02,Elite,3.3,41
2869,Australia,Europe,UI/UX,Intermediate,42.92,2024-12-01,Pro,3.8,37
2870,USA,North America,Marketing,Intermediate,55.00,2025-11-03,Elite,3.7,44
2871,Australia,North America,Content,Expert,47.99,2023-06-29,Pro,4.9,45
2872,India,South America,Marketing,Expert,90.41,2025-03-19,Elite,3.1,49
2873,Germany,North America,Web Development,Expert,32.73,2024-08-05,Pro,3.7,38
2874,Germany,Asia,Web Development,Expert,54.69,2024-06-19,Free,4.2,25
2875,USA,Europe,UI/UX,Intermediate,43.33,2025-10-01,Elite,5.0,23
2876,Germany,North America,Data & AI,Expert,77.84,2024-05-30,Elite,3.4,20
2877,Singapore,South America,Cloud,Intermediate,90.89,2024-09-23,Pro,5.0,44
2878,India,Asia,Marketing,Beginner,26.74,2025-10-14,Free,3.9,34
2879,Brazil,South America,Content,Beginner,97.33,2024-08-14,Pro,3.1,23
