bid_id,project_id,freelancer_id,bid_amount,bid_date,bid_status
17039,2260,417,904.24,2025-10-08,Rejected
17040,2263,2944,2452.51,2025-10-03,Accepted
17041,4124,2852,2563.88,2025-01-11,Pending
17042,4694,1430,838.39,2025-01-28,Pending
17043,4775,1614,2440.39,2024-12-21,Pending
17044,5648,1882,401.63,2024-11-08,Accepted
17045,2028,1961,529.54,2025-04-26,Pending
17046,1524,2093,191.72,2025-02-16,Rejected
17047,5813,955,138.80,2025-02-05,Pending
17048,5844,1588,395.52,2024-08-18,Rejected
17049,4244,2858,2287.86,2025-02-23,Rejected
17050,3350,2305,257.95,2025-07-17,Pending
17051,5982,925,1096.26,2024-07-29,Rejected
17052,2526,814,1052.81,2025-02-23,Pending
17053,3294,1053,1795.51,2024-11-11,Rejected
17054,5726,1401,930.84,2025-11-18,Rejected
17055,5507,139,2007.21,2025-12-28,Accepted
17056,5978,2688,1025.92,2026-03-07,Accepted
17057,5365,733,946.22,2025-11-02,Accepted
17058,940,1549,973.95,2025-06-19,Pending
17059,5119,655,2102.18,2025-05-29,Rejected
17060,5684,2010,485.47,2025-02-18,Pending
17061,1492,683,930.60,2026-01-23,Rejected
17062,990,276,93.38,2025-08-01,Pending
17063,1400,2926,1071.36,2024-06-15,Accepted
17064,1068,119,1817.94,2025-03-02,Rejected
17065,3963,2892,1134.97,2025-01-15,Accepted
17066,4692,2639,2217.29,2024-06-24,Accepted
17067,4027,515,258.10,2025-01-11,Pending
17068,5338,1289,1598.48,2025-08-10,Pending
17069,3879,1914,872.47,2025-09-14,Accepted
17070,3995,1641,713.17,2024-10-24,Accepted
17071,4003,2573,1635.93,2025-12-13,Rejected
17072,2179,2711,1322.67,2025-09-20,Rejected
17073,2935,2720,1882.52,2024-12-11,Accepted
17074,3013,1149,101.12,2025-12-10,Rejected
17075,2034,2434,1612.45,2025-01-12,Rejected
17076,1768,1118,1993.99,2026-03-02,Rejected
17077,1612,1516,1767.79,2024-11-25,Accepted
17078,5602,2657,1535.52,2024-11-19,Accepted
17079,3903,2066,678.84,2025-08-29,Pending
17080,4863,145,299.98,2025-04-03,Pending
17081,723,2795,1508.47,2025-01-05,Pending
17082,2803,1711,2223.28,2025-02-17,Pending
17083,3524,1113,1262.52,2025-08-03,Accepted
17084,3380,2134,1413.75,2024-11-11,Pending
17085,1394,545,1236.94,2026-02-18,Rejected
17086,1644,300,1420.79,2025-03-09,Pending
17087,915,2871,948.60,2025-11-20,Pending
17088,4305,2655,878.25,2025-07-19,Accepted
17089,1830,606,455.42,2024-11-25,Rejected
17090,904,659,596.22,2026-02-25,Rejected
17091,1882,4,749.61,2025-08-14,Pending
17092,4295,1888,1410.49,2024-12-11,Accepted
17093,4156,1082,306.96,2024-12-13,Pending
17094,1234,2848,973.94,2025-09-29,Pending
17095,4172,1878,1970.13,2025-01-25,Pending
17096,414,2270,421.88,2025-06-27,Accepted
17097,5107,1037,2242.69,2025-02-07,Rejected
17098,2331,606,2243.78,2025-04-03,Pending
17099,5649,2199,186.77,2024-06-30,Rejected
17100,2584,1636,1402.20,2024-10-30,Accepted
17101,3940,2372,716.13,2024-11-29,Rejected
17102,1478,2308,1475.12,2026-02-25,Accepted
17103,84,1573,2192.64,2024-11-25,Rejected
17104,1613,1644,1961.04,2025-09-15,Accepted
17105,2653,1615,2228.06,2025-02-14,Pending
17106,5403,1937,1271.25,2024-06-20,Pending
17107,1748,976,617.63,2026-01-16,Accepted
17108,4052,1057,1844.68,2025-11-11,Accepted
17109,3700,865,1297.19,2026-01-15,Accepted
17110,3112,2164,1460.60,2025-01-16,Rejected
17111,1425,84,1185.56,2025-10-27,Accepted
17112,4050,290,2155.08,2024-11-28,Pending
17113,3406,1383,2036.92,2025-05-10,Pending
17114,91,423,1848.15,2025-01-06,Rejected
17115,3730,935,1156.32,2025-02-15,Accepted
17116,3359,1852,2036.02,2024-07-26,Accepted
17117,1432,2166,1791.73,2025-02-18,Accepted
17118,4043,350,1246.62,2024-09-01,Pending
17119,434,2839,1905.11,2026-03-06,Rejected
17120,4620,2719,1223.47,2024-12-26,Accepted
17121,5113,239,1815.37,2025-05-19,Rejected
17122,2753,245,768.01,2025-08-16,Pending
17123,5869,675,2426.94,2024-08-01,Pending
17124,951,1697,547.88,2025-12-18,Pending
17125,5659,2957,2036.44,2024-07-07,Rejected
17126,554,1116,1231.53,2024-12-08,Rejected
17127,4897,1338,1276.68,2025-05-05,Pending
17128,1089,1233,2047.64,2025-02-13,Accepted
17129,261,505,550.44,2025-09-15,Accepted
17130,3273,2214,767.06,2025-02-14,Accepted
17131,1035,2003,2405.77,2025-02-21,Rejected
17132,5321,338,1529.47,2024-10-12,Rejected
17133,1350,1486,116.45,2026-01-23,Pending
17134,4165,1969,297.35,2025-06-17,Pending
17135,1464,2911,2041.85,2024-12-08,Pending
17136,5039,1207,871.67,2026-01-10,Rejected
17137,3541,2774,2518.28,2025-10-08,Pending
17138,1681,1363,798.74,2024-10-21,Rejected
17139,820,2429,1405.86,2025-06-30,Accepted
17140,4296,1673,1434.16,2024-10-26,Accepted
17141,2989,2330,1811.43,2024-07-18,Pending
17142,3633,1357,598.94,2024-08-30,Pending
17143,4752,271,2053.60,2025-01-15,Accepted
17144,3927,101,310.12,2024-07-03,Rejected
17145,2998,1756,2444.90,2025-06-07,Rejected
17146,4809,1067,904.45,2024-06-25,Accepted
17147,1312,2921,1522.63,2025-08-10,Rejected
17148,5212,874,1139.51,2026-01-14,Rejected
17149,3248,2868,2496.35,2025-08-29,Rejected
17150,5463,1114,326.07,2025-04-23,Rejected
17151,3088,1459,2267.09,2024-12-09,Rejected
17152,3559,1138,1801.66,2025-01-19,Pending
17153,4001,2340,2490.49,2024-11-04,Pending
17154,399,1884,2413.70,2025-01-24,Pending
17155,5576,2629,1995.00,2025-08-27,Accepted
17156,763,1486,1558.35,2025-11-09,Rejected
17157,3107,1377,1718.45,2026-01-15,Rejected
17158,3115,778,148.48,2025-05-06,Rejected
17159,1970,1751,898.49,2025-03-13,Rejected
17160,5953,92,1323.59,2025-01-10,Rejected
17161,3773,676,776.80,2025-04-15,Accepted
17162,3326,1236,676.19,2024-07-30,Accepted
17163,233,2410,829.26,2025-02-05,Rejected
17164,3536,1911,738.66,2025-04-15,Pending
17165,1113,530,1122.25,2026-01-12,Pending
17166,222,391,2061.68,2025-07-10,Accepted
17167,4475,1855,2353.39,2025-01-11,Pending
17168,4034,289,2476.17,2024-10-16,Pending
17169,2393,389,484.97,2024-07-09,Rejected
17170,1698,929,1034.73,2024-07-09,Accepted
17171,3579,199,1079.64,2025-03-02,Pending
17172,5742,88,867.19,2025-03-06,Rejected
17173,5604,1211,1851.74,2024-11-30,Accepted
17174,5875,1178,84.21,2024-11-06,Pending
17175,2780,1516,648.80,2025-08-25,Accepted
17176,2155,2251,2118.79,2025-08-14,Accepted
17177,1162,456,1927.63,2025-05-19,Rejected
17178,3493,2882,2460.51,2025-03-18,Pending
17179,5162,1645,2291.78,2025-03-13,Accepted
17180,1038,2578,127.22,2025-08-04,Pending
17181,1256,593,2333.24,2026-02-19,Accepted
17182,3901,525,664.85,2024-07-13,Pending
17183,121,890,732.99,2025-03-21,Accepted
17184,804,2859,2121.53,2024-11-05,Pending
17185,5926,177,1223.83,2025-01-28,Pending
17186,381,522,1906.76,2025-02-23,Pending
17187,4133,2880,1798.06,2024-06-08,Accepted
17188,4872,2675,439.70,2024-08-24,Accepted
17189,3656,1702,644.06,2026-01-08,Pending
17190,1078,719,2477.20,2025-09-20,Rejected
17191,4589,2130,2562.61,2025-11-03,Accepted
17192,3195,2086,1992.14,2025-02-24,Pending
17193,4422,912,1445.17,2025-07-02,Pending
17194,1596,1128,2247.53,2025-09-14,Accepted
17195,5286,1726,2177.78,2025-08-23,Accepted
17196,1722,490,2435.24,2025-01-14,Rejected
17197,3394,1691,2333.56,2025-12-21,Rejected
17198,3026,347,909.90,2024-11-12,Pending
17199,5597,337,1544.50,2025-10-13,Rejected
17200,4140,2575,1271.00,2024-07-28,Pending
17201,3525,676,2347.59,2025-09-01,Rejected
17202,3390,270,316.85,2024-07-01,Accepted
17203,3916,716,620.93,2025-11-14,Pending
17204,4199,580,986.69,2025-08-02,Rejected
17205,5255,226,935.50,2025-06-26,Rejected
17206,256,622,386.87,2025-11-28,Accepted
17207,3618,1592,1304.61,2025-12-28,Rejected
17208,4169,878,570.41,2025-03-20,Rejected
17209,4873,1661,2156.55,2025-07-07,Rejected
17210,3006,2567,737.25,2026-03-03,Pending
17211,308,107,2310.70,2025-06-09,Accepted
17212,1477,2177,600.97,2024-08-09,Rejected
17213,2563,1209,880.05,2025-01-21,Pending
17214,2962,1511,392.21,2024-08-23,Pending
17215,2951,2488,2493.72,2024-06-18,Pending
17216,3617,2984,2271.04,2025-11-26,Pending
17217,525,2940,338.49,2024-09-15,Pending
17218,3139,1851,819.75,2025-12-13,Accepted
17219,5947,2587,1532.15,2025-08-15,Pending
17220,3549,644,313.00,2025-11-12,Accepted
17221,5704,2907,1909.32,2025-04-28,Accepted
17222,2944,2191,1478.72,2025-03-05,Pending
17223,4865,1664,138.73,2025-12-21,Rejected
17224,1433,623,394.89,2025-06-26,Pending
17225,3822,2066,648.26,2025-12-05,Pending
17226,4462,2059,748.70,2026-03-13,Pending
17227,5447,1734,233.23,2025-01-24,Accepted
17228,2603,1001,1822.43,2026-02-14,Pending
17229,1394,2347,642.92,2026-03-10,Rejected
17230,1201,872,643.28,2025-01-29,Pending
17231,508,2901,1846.79,2024-10-26,Rejected
17232,1970,1535,339.44,2025-12-10,Accepted
17233,3433,1590,2355.49,2025-08-18,Rejected
17234,5857,882,266.78,2025-04-12,Rejected
17235,5083,1599,2546.49,2025-08-16,Rejected
17236,2337,1899,906.52,2024-08-07,Rejected
17237,3568,2569,1236.07,2026-01-24,Rejected
17238,3713,2358,1819.27,2025-09-09,Pending
17239,1252,137,606.35,2024-09-14,Accepted
17240,5,2685,458.64,2025-06-29,Accepted
17241,4097,2654,2256.05,2025-09-04,Rejected
17242,1471,1750,811.17,2025-03-18,Pending
17243,3833,919,2208.50,2024-06-19,Rejected
17244,3950,2041,245.36,2024-09-23,Accepted
17245,3374,2153,1564.51,2024-11-03,Rejected
17246,528,1057,742.48,2024-07-29,Accepted
17247,4828,1850,1698.49,2024-08-04,Pending
17248,1328,430,1600.73,2025-04-26,Pending
17249,4420,1883,622.81,2025-05-29,Rejected
17250,1179,1688,304.27,2025-06-08,Accepted
17251,1862,2494,1741.36,2025-12-12,Accepted
17252,2751,265,671.21,2025-07-06,Accepted
17253,4773,2982,1906.58,2025-09-13,Rejected
17254,5586,175,530.90,2025-08-13,Accepted
17255,5862,375,1807.08,2025-05-29,Pending
17256,3103,1233,2575.21,2024-10-04,Accepted
17257,1438,748,156.17,2025-10-11,Accepted
17258,816,163,442.33,2026-02-27,Rejected
17259,4116,1612,636.71,2025-07-09,Rejected
17260,1148,2681,1175.02,2024-11-05,Pending
17261,4410,1158,2313.56,2025-06-30,Rejected
17262,2178,1804,2426.73,2025-05-13,Accepted
17263,5936,48,695.40,2025-02-01,Rejected
17264,2941,567,848.30,2025-08-07,Pending
17265,2157,2431,1680.42,2026-02-27,Rejected
17266,5378,514,1485.62,2025-02-13,Rejected
17267,3859,2246,525.15,2026-02-09,Rejected
17268,3920,511,921.80,2025-04-05,Rejected
17269,2276,2186,1477.37,2025-08-04,Pending
17270,387,319,858.43,2025-01-05,Rejected
17271,4990,1794,986.88,2025-03-31,Rejected
17272,2151,2003,426.31,2024-08-11,Pending
17273,779,1167,1432.64,2025-11-11,Rejected
17274,4703,850,1017.89,2025-02-15,Rejected
17275,144,1079,1207.00,2025-11-04,Accepted
17276,4257,598,304.38,2024-06-09,Rejected
17277,5190,9,1546.07,2024-09-10,Pending
17278,4045,114,2163.54,2024-09-06,Pending
17279,357,1948,1721.61,2025-11-25,Pending
17280,653,1068,1703.28,2025-03-02,Accepted
17281,517,1096,1000.65,2026-02-24,Rejected
17282,3288,901,420.85,2024-07-22,Accepted
17283,3899,1326,172.21,2025-07-19,Rejected
17284,368,1283,1527.60,2025-01-20,Pending
17285,4399,834,686.79,2024-09-01,Rejected
17286,2576,35,1177.14,2026-01-07,Accepted
17287,4901,1496,2379.73,2024-09-11,Accepted
17288,4096,751,1319.20,2025-10-29,Pending
17289,1205,2402,1987.93,2024-12-07,Accepted
17290,2915,2754,949.10,2025-05-21,Rejected
17291,1804,1531,519.72,2024-12-26,Accepted
17292,266,2803,2472.07,2025-03-30,Accepted
17293,3411,1276,1376.00,2024-06-14,Pending
17294,2989,2280,2515.20,2025-01-04,Rejected
17295,1467,428,785.91,2025-09-19,Rejected
17296,5645,2132,1147.16,2026-02-28,Accepted
17297,512,2290,587.10,2025-04-26,Accepted
17298,413,2041,907.42,2025-01-09,Accepted
17299,3827,1614,154.41,2025-01-28,Accepted
17300,3825,1130,918.20,2024-12-17,Rejected
17301,1204,533,1070.46,2025-11-10,Accepted
17302,1391,2648,1792.29,2026-01-06,Accepted
17303,294,543,1961.87,2026-03-07,Rejected
17304,2431,1142,1591.28,2026-01-14,Accepted
17305,4030,2470,2034.27,2025-01-24,Pending
17306,3534,325,829.64,2025-12-25,Pending
17307,1728,898,1331.86,2025-09-30,Accepted
17308,2871,2530,318.96,2025-04-06,Accepted
17309,3897,1487,653.37,2026-02-11,Rejected
17310,149,1659,666.32,2024-07-22,Accepted
17311,5182,262,1878.58,2025-11-09,Pending
17312,2891,2524,1879.94,2025-10-17,Rejected
17313,3042,1512,1664.73,2025-02-03,Rejected
17314,2792,316,1352.65,2025-10-22,Accepted
17315,5990,1458,1313.92,2024-08-17,Accepted
17316,4513,2155,1273.17,2024-07-20,Rejected
17317,1568,845,1118.74,2025-05-10,Rejected
17318,2754,1941,1644.38,2026-03-06,Rejected
17319,983,1843,2399.42,2024-12-04,Accepted
17320,1345,346,1421.42,2025-10-16,Pending
17321,754,2916,568.63,2024-09-20,Rejected
17322,2840,2263,1175.78,2024-09-21,Accepted
17323,3623,2257,2408.56,2025-11-01,Pending
17324,2296,376,381.18,2024-11-26,Rejected
17325,4581,355,1401.11,2025-03-01,Rejected
17326,538,782,2250.95,2025-08-21,Accepted
17327,1844,2225,316.43,2025-08-13,Accepted
17328,5859,249,1480.01,2025-01-11,Pending
17329,1986,2838,916.78,2025-05-22,Pending
17330,5412,1002,968.00,2025-02-05,Pending
17331,4215,1543,1114.53,2024-07-10,Pending
17332,2544,2213,256.52,2024-10-19,Pending
17333,1732,2522,199.78,2024-09-22,Accepted
17334,4255,574,1634.01,2025-02-05,Accepted
17335,4134,2811,2316.07,2024-10-01,Pending
17336,164,1623,1699.32,2024-12-25,Rejected
17337,2975,2207,437.76,2025-11-05,Pending
17338,2970,1199,1483.70,2024-09-15,Rejected
17339,4090,661,2311.41,2025-02-22,Rejected
17340,132,2764,276.39,2024-08-02,Pending
17341,685,1595,1092.81,2024-10-11,Pending
17342,2665,1817,1685.61,2024-10-16,Rejected
17343,4753,2333,242.00,2025-07-30,Pending
17344,5013,600,1599.25,2024-07-03,Rejected
17345,5461,2943,903.27,2024-07-04,Rejected
17346,1034,318,1270.70,2025-03-23,Accepted
17347,598,1234,1479.54,2024-07-15,Rejected
17348,3865,342,1868.74,2025-01-21,Rejected
17349,1646,112,999.26,2024-12-24,Rejected
17350,3785,1207,854.55,2024-07-06,Rejected
17351,215,241,2558.29,2024-09-21,Rejected
17352,3231,2150,1094.76,2025-05-18,Accepted
17353,5004,200,891.39,2026-01-31,Pending
17354,456,2706,2287.42,2025-01-23,Accepted
17355,2148,2845,216.62,2025-08-15,Accepted
17356,3731,41,626.99,2025-08-29,Rejected
17357,189,654,2220.79,2025-04-03,Rejected
17358,5173,1452,2025.96,2024-11-25,Accepted
17359,2761,2465,349.14,2025-07-20,Rejected
17360,705,2220,478.56,2024-09-25,Accepted
17361,4039,2854,962.43,2024-11-14,Rejected
17362,1113,136,1254.13,2024-10-28,Accepted
17363,981,1513,398.67,2025-05-19,Accepted
17364,5640,1567,1906.28,2025-09-03,Accepted
17365,2902,2249,1044.64,2025-05-14,Pending
17366,2873,1654,2472.82,2025-02-26,Pending
17367,3746,1328,546.89,2025-01-12,Rejected
17368,3184,2839,1012.93,2024-09-05,Pending
17369,52,330,1296.82,2024-08-10,Accepted
17370,3816,839,1472.05,2025-03-20,Rejected
17371,1869,788,871.08,2025-07-14,Pending
17372,67,392,2146.51,2025-08-05,Pending
17373,2545,579,2326.75,2025-10-03,Pending
17374,1369,944,1918.94,2024-10-24,Rejected
17375,2984,2207,1890.59,2025-02-01,Rejected
17376,1942,2312,2227.80,2024-10-15,Accepted
17377,3519,2051,687.68,2026-01-04,Rejected
17378,2922,1966,1888.83,2025-03-17,Accepted
17379,4265,1071,2254.40,2025-08-28,Rejected
17380,2528,1453,755.84,2025-01-09,Accepted
17381,1391,2208,1428.65,2025-05-27,Rejected
17382,2924,1690,82.33,2025-02-10,Pending
17383,1331,566,1044.09,2024-11-19,Accepted
17384,3138,188,894.37,2025-02-26,Rejected
17385,3682,1933,822.30,2025-08-21,Rejected
17386,3921,434,880.58,2025-03-18,Pending
17387,3109,253,119.95,2025-05-11,Accepted
17388,3986,2634,2413.51,2026-02-05,Accepted
17389,2220,1108,787.18,2026-01-26,Rejected
17390,68,1405,2172.62,2024-08-30,Rejected
17391,5774,1713,427.61,2024-10-15,Accepted
17392,504,1845,1089.19,2026-01-21,Rejected
17393,2117,979,2507.12,2026-02-14,Pending
17394,2813,758,2158.57,2024-11-22,Rejected
17395,3077,1937,2346.37,2025-01-03,Rejected
17396,2087,551,1955.83,2025-12-07,Pending
17397,1684,2599,420.26,2025-06-15,Rejected
17398,846,44,664.93,2024-07-22,Pending
17399,1593,1936,2375.56,2025-09-10,Accepted
17400,1837,2969,553.78,2024-06-05,Pending
17401,5776,2449,1654.30,2026-01-09,Rejected
17402,1736,2778,1554.85,2025-06-10,Pending
17403,5723,1965,120.21,2024-07-22,Accepted
17404,1778,261,689.34,2025-06-06,Pending
17405,4967,2496,797.76,2024-08-26,Pending
17406,3969,2066,1972.22,2025-12-20,Pending
17407,2796,2287,2297.41,2025-11-15,Rejected
17408,876,2662,1578.09,2025-03-31,Pending
17409,4428,2274,196.47,2025-05-01,Rejected
17410,115,743,750.92,2025-10-01,Accepted
17411,2666,284,2509.46,2025-10-24,Pending
17412,4298,376,725.76,2026-01-08,Rejected
17413,1548,22,1203.87,2024-10-21,Rejected
17414,3677,2804,631.85,2025-11-10,Accepted
17415,4348,1828,220.90,2025-05-08,Pending
17416,175,729,1218.27,2025-03-04,Accepted
17417,3816,446,775.69,2026-02-10,Pending
17418,4416,65,244.76,2024-06-07,Accepted
17419,4270,1116,80.83,2024-07-20,Rejected
17420,3881,1123,1837.23,2024-10-27,Accepted
17421,5506,2106,2295.90,2024-09-28,Rejected
17422,243,1498,1818.44,2026-02-07,Pending
17423,636,435,1775.15,2025-11-10,Rejected
17424,5266,2146,2350.38,2025-11-20,Accepted
17425,1337,444,1389.56,2025-05-10,Pending
17426,2021,1303,81.64,2025-06-04,Accepted
17427,1518,753,690.76,2024-09-28,Rejected
17428,998,1224,496.41,2026-01-30,Accepted
17429,2699,1081,884.50,2025-07-13,Rejected
17430,4065,2815,2389.69,2024-08-25,Pending
17431,956,1164,1246.93,2025-07-31,Accepted
17432,933,2827,2469.92,2024-12-17,Pending
17433,4674,1789,424.83,2024-11-24,Rejected
17434,2290,1892,962.45,2025-11-06,Pending
17435,4003,1158,1113.23,2025-08-17,Rejected
17436,4203,2663,1332.97,2024-11-08,Pending
17437,3905,2472,2122.86,2025-09-26,Pending
17438,465,852,2544.95,2026-03-02,Rejected
17439,3279,2011,97.93,2026-02-05,Rejected
17440,4042,2529,2091.31,2025-11-28,Rejected
17441,2218,2620,519.56,2025-07-30,Accepted
17442,1510,2444,636.60,2025-06-20,Rejected
17443,1062,1880,91.29,2024-06-05,Pending
17444,4227,1940,2359.53,2024-10-23,Accepted
17445,3164,209,2503.17,2025-05-26,Rejected
17446,1173,1528,920.97,2025-10-31,Rejected
17447,3769,1705,2193.31,2024-10-12,Rejected
17448,3314,2219,2002.64,2025-04-27,Pending
17449,4751,1138,237.55,2025-07-28,Accepted
17450,140,2263,2140.71,2024-09-19,Accepted
17451,4138,2076,2169.85,2025-06-25,Accepted
17452,4376,2671,1979.66,2026-03-03,Pending
17453,2886,32,1319.76,2025-11-04,Pending
17454,5736,385,1308.13,2024-07-18,Rejected
17455,28,353,942.44,2025-04-09,Accepted
17456,4949,1954,2198.64,2025-08-27,Rejected
17457,583,2303,1498.00,2025-12-17,Accepted
17458,5679,604,1887.69,2024-06-08,Rejected
17459,480,1215,1576.47,2025-10-25,Pending
17460,3204,2634,2465.66,2025-04-22,Accepted
17461,314,357,1356.47,2025-01-11,Accepted
17462,909,2324,867.28,2025-12-09,Accepted
17463,2147,2340,1129.09,2024-11-16,Pending
17464,414,385,232.27,2026-02-18,Accepted
17465,5022,1829,823.68,2024-12-06,Rejected
17466,5459,1870,1181.90,2024-11-24,Accepted
17467,2829,1215,1760.90,2025-11-15,Accepted
17468,4292,982,508.15,2025-12-01,Pending
17469,5871,124,2161.06,2025-09-28,Rejected
17470,4816,437,1222.58,2024-09-14,Accepted
17471,556,519,1673.97,2026-03-12,Accepted
17472,2579,16,1599.70,2025-03-16,Pending
17473,2311,1433,2070.94,2025-06-24,Accepted
17474,2469,694,1278.77,2024-07-09,Pending
17475,1470,1425,1233.79,2024-09-15,Accepted
17476,5972,1677,755.41,2024-08-04,Accepted
17477,1426,272,160.90,2025-06-27,Rejected
17478,549,2809,2323.62,2025-11-05,Rejected
17479,1525,1516,1663.75,2026-02-04,Accepted
17480,5125,928,931.81,2025-12-14,Accepted
17481,4730,1826,248.77,2024-06-12,Accepted
17482,3329,2736,661.69,2025-03-27,Pending
17483,4197,1515,1311.65,2026-01-29,Pending
17484,2315,2216,336.07,2025-01-20,Accepted
17485,1629,579,1358.91,2024-06-24,Rejected
17486,271,2246,1878.51,2025-11-26,Rejected
17487,4267,351,2521.10,2024-07-30,Accepted
17488,3969,2314,967.17,2025-12-07,Pending
17489,3052,597,496.23,2025-12-07,Pending
17490,5577,1993,1112.05,2025-01-13,Accepted
17491,1874,2226,405.39,2024-07-26,Accepted
17492,331,2491,108.98,2025-05-27,Accepted
17493,723,130,822.27,2024-09-23,Rejected
17494,1152,153,2207.88,2025-07-09,Pending
17495,3463,1909,938.56,2025-10-29,Rejected
17496,1522,1399,821.81,2026-01-17,Pending
17497,2867,1032,2169.89,2024-06-21,Pending
17498,4866,431,2118.38,2025-02-05,Accepted
17499,4429,764,450.92,2024-12-04,Pending
17500,3342,1791,1968.97,2025-11-29,Rejected
17501,1838,872,1124.76,2025-03-12,Rejected
17502,2621,44,153.50,2025-07-04,Pending
17503,2526,2196,348.88,2024-10-10,Rejected
17504,3835,485,620.46,2025-11-19,Rejected
17505,1681,416,1780.53,2025-05-27,Rejected
