project_id,client_id,skill_category,project_budget,project_post_date,project_status,num_bids,assigned_freelancer_id,completion_date
5080,510,Content,585.51,2024-05-14,Completed,5,2883,2024-12-17
5081,1004,Web Development,2307.45,2024-09-26,Open,3,859,2025-05-15
5082,1110,Cloud,1850.21,2024-06-15,Completed,1,1109,2024-11-21
5083,113,UI/UX,2069.02,2025-08-20,Open,11,1854,2026-01-16
5084,513,Content,1323.89,2024-10-05,Cancelled,9,1673,2024-08-16
5085,335,Content,1575.24,2025-04-29,Cancelled,7,2615,2024-10-28
5086,330,UI/UX,1133.62,2025-06-29,Open,3,297,2025-12-22
5087,190,Content,101.98,2024-05-12,Open,5,1195,2024-10-10
5088,84,UI/UX,1788.66,2025-06-26,Completed,1,2892,2025-02-03
5089,144,UI/UX,1161.75,2025-02-01,Cancelled,7,1627,2024-12-25
5090,60,Web Development,2893.28,2024-12-01,Open,1,2987,2025-09-09
5091,336,UI/UX,1698.52,2024-05-15,Completed,12,2409,2025-11-10
5092,587,Data & AI,2914.05,2024-05-03,Cancelled,8,2421,2025-11-17
5093,453,Web Development,1219.62,2025-05-14,Completed,12,2657,2024-10-25
5094,5,UI/UX,2919.97,2024-05-13,Open,10,429,2024-12-23
5095,593,UI/UX,2896.48,2025-04-01,Completed,8,2407,2025-08-23
5096,400,Content,1846.83,2025-01-07,Completed,5,272,2024-08-28
5097,177,Data & AI,1551.15,2025-11-14,Cancelled,8,509,2025-10-12
5098,947,Content,325.10,2026-03-10,Cancelled,5,1708,2024-12-06
5099,826,Marketing,731.93,2025-07-22,Open,2,567,2026-01-14
5100,926,Cloud,2807.79,2024-08-09,Completed,9,2828,2025-09-17
5101,678,Cloud,1798.37,2025-09-07,Cancelled,6,2024,2025-01-20
5102,400,Marketing,2756.89,2025-07-28,Completed,4,1998,2025-02-20
5103,654,Web Development,862.84,2025-01-30,Cancelled,15,2555,2025-02-05
5104,1098,Cloud,1015.27,2026-01-12,Cancelled,15,2623,2025-06-18
5105,1084,Cloud,702.32,2025-02-26,Open,9,140,2024-12-05
5106,685,Content,1766.33,2025-10-25,Open,3,2846,2025-06-18
5107,446,Cloud,2303.90,2024-08-26,Completed,10,1280,2026-02-16
5108,333,Web Development,834.14,2025-06-02,Cancelled,12,2624,2024-09-17
5109,195,Data & AI,2826.24,2024-07-13,Cancelled,9,806,2025-12-15
5110,68,Web Development,874.21,2025-09-25,Completed,9,2464,2025-05-25
5111,81,UI/UX,1516.07,2024-04-16,Cancelled,3,1377,2024-08-13
5112,839,Content,973.31,2024-10-16,Open,5,1681,2025-02-01
5113,524,Marketing,2716.25,2026-02-03,Completed,14,1600,2025-07-07
5114,1055,Web Development,2917.67,2025-08-25,Completed,7,2291,2024-09-02
5115,1006,Content,2908.69,2024-10-08,Open,8,1176,2026-01-06
5116,406,Web Development,1099.64,2024-08-03,Open,1,459,2025-12-24
5117,693,Web Development,1216.26,2024-10-30,Open,12,1502,2026-01-11
5118,799,Web Development,2828.31,2025-08-20,Completed,10,2899,2025-09-23
5119,639,UI/UX,757.07,2025-09-09,Completed,15,176,2025-05-07
5120,748,Content,583.68,2025-05-05,Open,4,2179,2025-11-11
5121,431,Web Development,2636.28,2026-01-10,Completed,8,864,2024-11-11
5122,523,Web Development,2737.92,2024-11-09,Completed,14,1450,2025-04-22
5123,427,Marketing,1544.83,2024-08-22,Completed,2,1479,2025-11-29
5124,71,Cloud,2286.20,2024-08-01,Open,6,979,2026-02-12
5125,66,Data & AI,481.14,2025-10-27,Open,7,307,2025-03-11
5126,763,Marketing,2874.40,2024-10-08,Cancelled,5,2501,2025-08-09
5127,871,Data & AI,751.39,2024-11-02,Completed,6,2212,2024-11-16
5128,805,Data & AI,358.31,2025-05-27,Cancelled,11,2243,2026-02-19
5129,506,UI/UX,2753.77,2025-09-12,Cancelled,10,1727,2025-11-22
5130,532,UI/UX,2185.24,2025-04-08,Open,2,750,2026-01-21
5131,921,Content,709.13,2025-08-16,Completed,7,458,2025-03-01
5132,131,Content,272.80,2024-06-29,Completed,1,2134,2024-12-26
5133,921,Content,2271.74,2024-06-12,Open,12,118,2024-09-24
5134,667,Content,2115.29,2025-12-26,Completed,8,2128,2025-10-26
5135,533,Content,2329.60,2025-02-26,Open,2,1297,2025-12-21
5136,430,Web Development,797.32,2024-09-17,Cancelled,6,1040,2024-12-31
5137,205,Data & AI,2541.55,2024-09-12,Cancelled,9,1468,2024-10-03
5138,619,Marketing,1760.48,2024-11-29,Open,2,545,2024-09-17
5139,244,Web Development,1529.95,2025-07-02,Completed,13,2437,2024-07-30
5140,661,Cloud,2370.74,2024-06-24,Completed,9,411,2024-09-14
5141,1009,Cloud,3095.71,2024-07-03,Cancelled,3,2934,2025-04-10
5142,591,Data & AI,1570.28,2026-03-11,Cancelled,3,1656,2024-08-09
5143,432,Web Development,1102.89,2024-07-21,Open,2,661,2026-03-04
5144,77,Data & AI,2150.99,2024-04-26,Open,9,2666,2025-12-15
5145,477,Web Development,2478.24,2024-08-02,Completed,6,2289,2024-08-06
5146,788,UI/UX,226.97,2025-06-23,Cancelled,8,2083,2024-11-07
5147,811,Cloud,1474.83,2024-10-12,Completed,13,660,2024-10-13
5148,1139,Web Development,387.86,2024-05-10,Completed,4,1531,2025-07-13
5149,744,Content,120.06,2024-08-15,Cancelled,2,2563,2025-10-21
5150,581,Marketing,2412.95,2025-08-17,Open,4,1906,2025-07-03
5151,991,Data & AI,1055.91,2025-11-05,Completed,8,2710,2025-04-23
5152,1109,Marketing,1502.82,2024-05-07,Completed,11,2277,2026-02-09
5153,480,UI/UX,2555.71,2025-09-14,Open,15,2070,2025-06-08
5154,397,Cloud,2034.06,2025-04-11,Cancelled,3,846,2025-02-04
5155,1129,Marketing,1770.76,2025-09-06,Open,15,2600,2025-03-06
5156,1025,Marketing,2799.53,2025-12-19,Completed,12,30,2025-08-05
5157,1033,Marketing,879.32,2025-05-02,Cancelled,14,2436,2025-09-01
5158,8,UI/UX,2799.28,2025-06-09,Cancelled,9,2819,2026-01-28
5159,877,Web Development,2499.00,2024-08-26,Cancelled,5,1765,2025-06-03
5160,441,Cloud,2379.95,2025-02-07,Completed,8,1551,2024-12-04
5161,333,Cloud,1241.84,2025-11-09,Cancelled,2,1530,2025-12-02
5162,1009,Cloud,2756.85,2025-05-09,Completed,5,793,2025-07-21
5163,495,UI/UX,725.24,2025-02-04,Completed,12,1245,2025-11-07
5164,70,Content,2494.60,2025-08-15,Completed,13,2544,2024-07-28
5165,1194,Content,249.65,2026-01-08,Completed,7,1965,2026-01-26
5166,182,Content,1252.62,2024-08-10,Cancelled,11,2895,2025-01-05
5167,659,UI/UX,2773.93,2024-09-26,Cancelled,3,818,2025-10-17
5168,491,Web Development,1381.17,2025-12-05,Cancelled,3,1739,2025-07-25
5169,739,Data & AI,1229.43,2025-06-27,Cancelled,8,2925,2025-11-01
5170,905,Marketing,832.07,2025-11-08,Cancelled,8,1725,2025-06-22
5171,560,UI/UX,2951.13,2024-07-31,Open,13,2661,2025-03-18
5172,1107,Web Development,174.75,2026-01-13,Open,7,443,2025-11-30
5173,676,Cloud,2989.52,2025-10-21,Open,1,857,2024-12-26
5174,1015,Web Development,1320.38,2025-01-16,Completed,14,1198,2025-12-09
5175,315,UI/UX,1237.91,2026-02-20,Completed,12,1295,2024-11-20
5176,1195,Data & AI,678.48,2025-09-11,Cancelled,8,2386,2025-07-14
5177,734,Data & AI,2814.24,2025-01-17,Open,3,90,2025-05-20
5178,932,Data & AI,1934.42,2026-02-16,Cancelled,2,1758,2024-08-24
5179,983,Data & AI,2545.69,2025-10-04,Cancelled,15,1886,2025-04-28
5180,16,Content,2494.72,2024-06-08,Cancelled,12,1603,2025-12-13
5181,253,UI/UX,1183.57,2025-01-30,Open,12,2531,2025-08-29
5182,610,Marketing,1413.13,2025-06-23,Open,1,1450,2025-03-11
5183,990,Web Development,1661.19,2024-06-07,Completed,10,2929,2025-05-23
5184,294,Marketing,1697.73,2025-08-24,Cancelled,12,2374,2025-07-01
5185,363,Web Development,2873.74,2024-10-06,Completed,14,1088,2025-09-02
5186,779,Content,2029.77,2025-06-09,Cancelled,3,428,2025-01-10
5187,344,Data & AI,1038.87,2026-01-08,Cancelled,4,796,2026-03-07
5188,923,Content,2905.45,2024-05-20,Completed,5,692,2025-11-26
5189,102,Cloud,241.72,2026-02-02,Completed,3,1152,2024-11-09
5190,97,Data & AI,695.80,2024-06-29,Open,1,1891,2025-04-02
5191,758,Cloud,2823.46,2025-10-25,Cancelled,7,1882,2025-02-16
5192,1186,Content,590.30,2024-05-02,Cancelled,2,1222,2025-11-23
5193,402,Data & AI,2198.53,2025-10-08,Completed,8,2431,2025-12-13
5194,261,UI/UX,714.98,2026-01-30,Completed,2,1292,2025-06-30
5195,313,Data & AI,2649.91,2026-02-17,Completed,5,174,2024-12-09
5196,1165,Data & AI,833.86,2025-03-04,Cancelled,10,2006,2024-09-13
5197,207,Data & AI,1190.27,2024-09-21,Open,14,601,2026-02-19
5198,137,Cloud,726.51,2024-04-20,Completed,1,2256,2025-01-19
5199,269,Marketing,2657.74,2024-05-07,Open,15,2426,2025-08-04
5200,497,Cloud,2066.95,2026-01-19,Completed,2,49,2026-02-24
5201,1195,Cloud,2034.82,2026-03-07,Open,7,2584,2026-03-05
5202,1130,Web Development,943.16,2024-11-02,Open,5,1860,2025-03-11
5203,798,Web Development,3009.71,2024-07-23,Open,11,2849,2025-06-17
5204,250,Content,727.43,2025-03-03,Cancelled,8,814,2025-10-08
5205,453,Cloud,2731.34,2024-12-03,Open,3,2776,2025-06-14
5206,853,Data & AI,1847.48,2025-06-15,Open,15,2130,2025-12-09
5207,827,Web Development,1201.32,2026-01-03,Cancelled,5,2002,2025-12-04
5208,1192,Marketing,190.92,2024-11-05,Cancelled,4,187,2025-12-26
5209,1023,Data & AI,1711.62,2025-07-24,Completed,2,1934,2024-08-26
5210,553,Data & AI,2623.72,2025-12-04,Completed,1,1606,2025-06-24
5211,388,Marketing,1073.25,2024-07-01,Open,3,1974,2024-08-24
5212,22,Content,517.92,2025-08-21,Cancelled,4,390,2025-07-13
5213,39,Cloud,356.77,2024-05-24,Cancelled,5,2488,2024-10-03
5214,7,Data & AI,320.87,2025-09-27,Cancelled,15,219,2024-12-24
5215,802,Content,1182.06,2025-05-16,Completed,5,2523,2025-04-12
5216,84,Marketing,2127.97,2025-02-16,Completed,11,51,2025-04-17
5217,1189,Cloud,2748.05,2025-06-05,Completed,14,798,2025-06-21
5218,408,Cloud,1750.11,2025-11-11,Completed,13,1067,2025-07-26
5219,998,Cloud,1786.71,2026-02-26,Cancelled,12,2874,2025-12-01
5220,642,Data & AI,1903.38,2025-06-12,Cancelled,5,1279,2025-09-05
5221,847,UI/UX,2382.40,2026-01-31,Cancelled,3,2629,2025-01-31
5222,1018,UI/UX,1558.89,2025-12-01,Open,15,2127,2025-10-02
5223,598,UI/UX,561.59,2024-04-13,Completed,14,2536,2026-02-14
5224,121,Cloud,2434.03,2026-03-11,Completed,3,61,2025-12-06
5225,1118,Data & AI,490.24,2025-06-27,Cancelled,8,1798,2025-06-20
5226,1100,Marketing,1374.83,2024-07-09,Open,2,1166,2025-01-14
5227,391,Content,1218.18,2025-07-29,Open,14,1014,2025-01-28
5228,86,Content,1147.40,2024-12-14,Cancelled,3,1656,2024-08-09
5229,642,Web Development,1784.64,2024-05-14,Cancelled,11,1712,2026-01-03
5230,573,Content,892.96,2026-01-06,Completed,15,2817,2026-03-02
5231,460,Web Development,2225.98,2025-03-24,Open,15,242,2024-12-16
5232,501,UI/UX,2674.73,2024-07-08,Open,10,729,2026-02-07
5233,63,Content,474.50,2024-09-21,Cancelled,4,1525,2025-08-05
5234,245,Marketing,3044.70,2025-07-31,Completed,12,2165,2025-10-08
5235,848,Cloud,612.73,2025-02-11,Open,13,1968,2025-04-12
5236,567,Cloud,2712.49,2025-01-24,Open,2,1285,2024-11-21
5237,740,UI/UX,2056.77,2025-04-01,Cancelled,12,2343,2024-09-02
5238,79,Cloud,482.01,2025-07-28,Completed,5,1123,2025-10-09
5239,413,Marketing,3013.47,2025-03-11,Cancelled,1,217,2026-01-15
5240,460,Cloud,2856.40,2025-02-20,Open,14,767,2025-04-01
5241,601,Data & AI,1010.32,2025-07-10,Completed,13,2854,2026-02-09
5242,264,Cloud,2840.57,2026-03-04,Open,4,2657,2024-10-04
5243,1059,Data & AI,991.80,2024-06-02,Completed,1,1089,2024-10-24
5244,631,Marketing,2922.91,2025-01-11,Open,8,2640,2024-10-10
5245,1023,Data & AI,1793.72,2024-11-07,Open,9,2649,2024-11-11
5246,879,Marketing,587.10,2025-05-18,Open,2,1651,2025-08-08
5247,193,Cloud,2011.05,2025-08-08,Completed,2,2754,2025-03-11
5248,851,Cloud,1188.67,2025-04-08,Completed,15,1838,2025-03-04
5249,740,Marketing,2147.92,2025-09-10,Cancelled,9,2477,2025-01-11
5250,941,UI/UX,2006.90,2024-07-08,Completed,4,1904,2024-08-06
5251,208,UI/UX,1576.30,2024-07-31,Cancelled,7,2079,2025-09-25
5252,1168,Web Development,136.71,2026-01-21,Open,15,2434,2025-10-13
5253,18,Data & AI,2030.89,2024-10-10,Cancelled,15,2267,2024-07-24
5254,771,Data & AI,1536.75,2024-12-06,Cancelled,5,1020,2024-07-23
5255,830,Cloud,2522.64,2024-09-23,Completed,6,2079,2024-08-01
5256,84,Content,2596.09,2025-12-25,Completed,12,1636,2025-12-10
5257,7,Marketing,2415.80,2025-09-17,Completed,7,2922,2025-07-11
5258,797,UI/UX,2993.41,2025-08-30,Cancelled,2,1784,2025-01-25
5259,935,Data & AI,278.26,2025-12-27,Completed,5,1576,2026-01-24
5260,17,UI/UX,2906.68,2025-04-08,Cancelled,4,1187,2024-09-22
5261,290,UI/UX,2986.32,2024-09-26,Open,12,663,2025-06-25
5262,954,Marketing,2308.11,2024-05-26,Open,9,2662,2025-06-25
5263,389,UI/UX,1234.74,2024-08-19,Cancelled,3,449,2025-04-17
5264,39,Data & AI,830.97,2026-02-02,Cancelled,2,1807,2024-08-28
5265,153,Marketing,2691.26,2026-01-24,Open,8,703,2024-08-01
5266,440,Data & AI,3040.27,2025-02-24,Cancelled,15,690,2024-07-31
5267,491,Content,1050.81,2024-07-22,Open,15,290,2025-08-17
5268,40,Cloud,2803.67,2025-05-09,Open,15,1963,2025-09-18
5269,990,Content,2306.24,2025-01-08,Cancelled,8,1564,2024-08-18
5270,103,Data & AI,1163.53,2024-10-19,Cancelled,2,2242,2025-09-10
5271,72,UI/UX,1143.12,2024-10-21,Cancelled,2,2154,2024-08-06
5272,832,Content,2205.40,2024-07-31,Open,15,2842,2025-11-09
5273,563,Marketing,1664.78,2026-01-19,Open,12,2588,2025-12-25
5274,597,Web Development,1320.90,2025-08-17,Completed,14,858,2025-01-01
5275,566,Web Development,1629.19,2026-02-03,Cancelled,11,1499,2025-06-19
5276,23,Web Development,634.07,2025-12-29,Completed,6,842,2025-12-23
5277,268,Web Development,405.19,2024-09-20,Completed,9,2050,2025-02-22
5278,965,Web Development,1358.32,2024-12-15,Open,10,1203,2025-07-20
5279,309,Cloud,1265.08,2024-12-15,Completed,6,786,2024-09-12
5280,430,Web Development,1661.42,2025-11-26,Cancelled,3,203,2025-07-26
5281,325,Data & AI,1059.87,2024-09-21,Open,4,1357,2024-10-25
5282,785,Web Development,2791.34,2024-11-12,Cancelled,1,409,2026-02-28
5283,558,Content,3002.76,2024-10-24,Completed,3,1173,2025-06-21
5284,845,Data & AI,2318.98,2025-01-02,Cancelled,13,2330,2024-08-20
5285,820,Marketing,817.07,2024-12-28,Completed,7,1844,2024-10-29
5286,691,Content,538.03,2025-06-10,Cancelled,10,2069,2025-12-21
5287,891,Web Development,2039.63,2025-10-04,Cancelled,4,1751,2024-11-06
5288,1009,Marketing,2341.78,2024-07-12,Cancelled,5,2917,2025-04-19
5289,377,Web Development,2666.66,2025-10-04,Completed,14,2856,2025-07-28
5290,910,UI/UX,924.20,2025-10-22,Cancelled,11,1282,2025-04-02
5291,864,Web Development,1121.14,2026-01-01,Cancelled,14,1840,2024-09-23
5292,904,Marketing,395.72,2026-01-29,Open,6,2779,2025-07-12
5293,1058,UI/UX,1811.74,2025-08-01,Cancelled,7,1189,2025-08-14
5294,439,Web Development,208.83,2025-12-25,Cancelled,6,681,2025-04-05
5295,1069,Cloud,2133.29,2024-11-04,Open,15,221,2026-01-04
5296,333,UI/UX,1171.10,2024-11-28,Cancelled,13,620,2024-08-09
5297,328,Content,2764.44,2025-03-16,Completed,2,2363,2024-11-12
5298,794,Cloud,712.38,2024-11-06,Completed,13,2790,2025-07-29
5299,779,Cloud,578.21,2026-02-05,Cancelled,7,113,2025-10-12
5300,524,Data & AI,3062.66,2025-11-21,Open,3,361,2025-02-02
5301,583,Content,1937.89,2025-07-23,Completed,10,1716,2024-07-30
5302,804,Web Development,1233.06,2025-11-16,Completed,8,714,2024-10-18
5303,36,Web Development,2605.82,2024-06-21,Cancelled,8,2631,2024-12-24
5304,497,Content,2565.19,2025-03-15,Completed,13,180,2024-10-17
5305,1131,Marketing,2262.75,2024-10-21,Completed,5,1997,2026-02-04
5306,996,Content,1168.96,2024-09-01,Open,10,2932,2024-12-04
5307,52,Web Development,875.73,2026-01-04,Cancelled,9,1171,2025-08-11
5308,844,Data & AI,994.57,2025-04-10,Completed,9,2231,2025-02-03
5309,1036,Content,2365.62,2025-10-05,Open,3,1475,2025-12-24
5310,61,Content,668.28,2024-04-16,Open,14,2634,2025-08-23
5311,363,Cloud,2109.70,2025-03-26,Completed,13,1281,2025-07-06
5312,1174,Content,1731.15,2025-10-25,Open,6,2484,2025-08-04
5313,240,Data & AI,3049.66,2025-08-20,Completed,5,1444,2024-09-21
5314,191,Cloud,885.74,2025-12-14,Open,12,233,2024-09-23
5315,306,Marketing,852.56,2024-10-24,Completed,13,1246,2024-11-22
5316,186,UI/UX,1962.19,2026-02-18,Open,1,130,2025-10-21
5317,1021,UI/UX,2322.64,2026-02-20,Cancelled,7,2820,2024-10-11
5318,363,Data & AI,1444.93,2025-04-24,Open,6,2730,2025-02-28
5319,199,Web Development,123.94,2026-01-22,Completed,3,943,2025-05-12
5320,1098,Cloud,279.31,2025-09-23,Completed,15,835,2025-03-06
5321,921,Cloud,1901.55,2026-01-26,Completed,14,1469,2026-01-25
5322,1158,Content,2506.01,2025-11-17,Cancelled,5,592,2024-12-15
5323,813,Data & AI,1987.30,2024-11-13,Cancelled,10,1687,2026-01-14
5324,435,Content,1452.08,2025-08-24,Completed,15,1453,2024-11-14
5325,1081,Content,2394.62,2026-03-03,Completed,5,1724,2024-07-26
5326,547,Cloud,613.71,2025-01-15,Cancelled,14,1966,2025-03-28
5327,247,Cloud,2035.45,2025-12-10,Open,9,978,2024-09-12
5328,1108,UI/UX,1919.32,2024-06-05,Open,9,2554,2024-11-24
5329,1088,Marketing,2271.43,2024-05-28,Completed,9,1482,2025-09-22
5330,1053,Content,2549.95,2025-12-05,Completed,8,1660,2025-04-10
5331,458,Web Development,2904.31,2024-05-20,Open,9,822,2026-01-01
5332,1194,Data & AI,1333.64,2025-01-23,Open,1,576,2025-06-30
5333,803,UI/UX,843.42,2024-07-29,Cancelled,3,1769,2025-11-30
5334,595,Content,1770.89,2025-10-17,Cancelled,13,1045,2025-09-26
5335,165,Marketing,1554.90,2025-06-08,Open,3,2498,2024-09-14
5336,733,Data & AI,121.97,2025-12-25,Completed,2,1277,2024-07-28
5337,26,Marketing,1904.82,2025-10-28,Cancelled,14,1891,2025-12-07
5338,10,UI/UX,2771.46,2026-01-25,Open,9,1614,2024-10-04
5339,468,Web Development,802.22,2024-09-30,Cancelled,1,2228,2026-01-30
5340,514,Cloud,1971.71,2025-08-12,Open,11,134,2025-01-30
5341,525,Content,1989.55,2025-11-23,Completed,10,1851,2025-11-26
5342,608,Content,2611.24,2024-12-27,Completed,15,1913,2025-10-26
5343,385,Content,1542.42,2024-10-14,Cancelled,8,631,2025-10-05
5344,386,Data & AI,1085.82,2024-06-06,Open,3,138,2025-06-28
5345,205,Content,2440.03,2025-03-24,Cancelled,12,618,2025-12-03
5346,1159,Marketing,1278.47,2024-09-24,Open,6,1163,2025-01-20
5347,607,UI/UX,1586.02,2025-11-27,Open,2,1998,2025-10-12
5348,489,Content,1443.90,2025-10-23,Completed,1,341,2025-04-26
5349,579,UI/UX,156.79,2025-03-30,Cancelled,14,1602,2024-09-18
5350,41,Cloud,1258.43,2025-09-08,Cancelled,7,1467,2024-11-12
5351,273,Content,1099.89,2024-11-20,Open,15,157,2025-04-29
5352,11,Data & AI,2514.71,2024-09-17,Cancelled,7,2230,2024-07-23
5353,24,Cloud,2217.53,2024-06-12,Completed,11,1307,2024-10-27
5354,732,UI/UX,1057.66,2026-01-09,Cancelled,11,857,2024-11-21
5355,782,Content,3007.66,2025-02-21,Cancelled,9,1036,2025-11-16
5356,879,Data & AI,1339.95,2025-09-25,Open,11,1945,2026-02-28
5357,938,Content,2468.91,2026-03-11,Cancelled,11,918,2025-01-10
5358,383,Cloud,1301.99,2025-03-03,Open,9,616,2024-09-24
5359,999,Cloud,2629.25,2024-05-16,Cancelled,9,306,2025-11-04
5360,859,Marketing,1702.34,2026-02-11,Completed,8,351,2024-09-04
5361,615,Marketing,1561.52,2024-08-05,Cancelled,1,1991,2025-05-05
5362,189,Marketing,1854.19,2026-01-08,Completed,8,2302,2026-02-17
5363,805,Data & AI,838.69,2025-10-22,Cancelled,5,203,2025-08-16
5364,633,Content,522.32,2024-08-11,Open,12,2861,2025-07-08
5365,53,Data & AI,2595.71,2026-01-02,Open,8,2088,2025-01-29
5366,244,Cloud,1239.84,2024-07-19,Completed,1,728,2025-09-29
5367,669,Content,1170.64,2025-05-10,Completed,1,2132,2025-12-23
5368,801,Marketing,630.96,2025-10-08,Open,1,1969,2024-09-17
5369,980,Cloud,1844.97,2025-06-05,Completed,4,1887,2025-05-13
5370,1036,Marketing,1136.45,2026-01-09,Cancelled,11,14,2025-03-13
5371,466,Data & AI,650.44,2025-12-12,Cancelled,7,1737,2025-07-19
5372,798,Cloud,2420.64,2024-11-07,Cancelled,2,1537,2025-12-16
5373,117,Marketing,2006.64,2024-10-19,Open,4,2428,2025-01-03
5374,173,Content,2703.74,2025-04-02,Open,7,824,2025-01-07
5375,1002,Web Development,218.83,2025-11-02,Completed,9,2666,2025-12-06
5376,507,Data & AI,208.35,2025-09-23,Cancelled,2,1823,2025-10-20
5377,366,Web Development,1555.89,2025-04-18,Completed,10,1493,2025-11-03
5378,187,Marketing,2867.23,2025-02-15,Completed,5,137,2024-08-16
5379,1035,Data & AI,1571.05,2024-12-04,Completed,15,51,2025-10-11
5380,1195,UI/UX,771.58,2025-03-01,Open,8,1071,2025-12-04
5381,239,Data & AI,2547.97,2025-01-13,Cancelled,11,1443,2025-07-04
5382,850,Marketing,399.55,2025-05-30,Open,6,2134,2025-08-15
5383,607,Marketing,355.57,2024-10-19,Completed,4,2625,2025-12-04
5384,16,Data & AI,376.89,2024-04-27,Completed,10,1216,2025-08-24
5385,309,Data & AI,1218.37,2025-05-20,Completed,10,1426,2024-09-03
5386,303,Web Development,2049.10,2025-08-22,Completed,3,1723,2024-08-03
5387,597,Web Development,1556.02,2024-09-30,Completed,14,431,2025-02-23
5388,831,Data & AI,2528.21,2025-08-24,Open,7,2901,2025-11-22
5389,147,Content,514.78,2025-12-01,Completed,10,568,2025-10-01
5390,78,UI/UX,260.26,2025-03-02,Open,14,265,2024-12-09
5391,1052,Cloud,2927.96,2025-11-09,Completed,15,1878,2024-11-16
5392,646,UI/UX,195.77,2025-07-23,Completed,1,372,2024-11-13
5393,434,Content,1511.78,2024-11-13,Open,8,251,2025-10-27
5394,166,Marketing,1851.60,2024-08-31,Open,6,1970,2025-01-08
5395,169,Web Development,1786.02,2025-07-04,Completed,14,1511,2025-01-31
5396,379,Cloud,1093.87,2024-07-19,Open,14,2306,2024-08-07
5397,1199,UI/UX,639.86,2025-01-28,Cancelled,15,2485,2025-08-13
5398,1104,Content,1269.99,2024-04-22,Cancelled,1,1020,2025-10-02
5399,62,UI/UX,1669.51,2025-06-26,Completed,12,1882,2025-04-02
5400,461,Web Development,2998.64,2025-05-28,Cancelled,10,2818,2026-02-27
5401,224,Marketing,2279.72,2025-07-30,Open,8,2983,2025-09-24
5402,127,UI/UX,2531.07,2024-05-28,Cancelled,2,1134,2024-11-16
5403,286,Content,555.78,2024-11-26,Cancelled,1,2298,2025-06-26
5404,570,Cloud,1111.23,2025-08-16,Completed,1,2126,2026-01-16
5405,1111,Marketing,2769.54,2025-02-01,Completed,6,2851,2025-04-09
5406,1034,Web Development,1585.51,2026-01-11,Open,12,645,2024-12-07
5407,661,Content,883.15,2025-04-09,Completed,14,2202,2025-07-07
5408,898,Content,2037.80,2026-02-12,Cancelled,7,1306,2025-11-08
5409,106,Content,2352.53,2024-06-03,Completed,13,1797,2024-08-01
5410,994,Cloud,1699.11,2025-03-30,Open,14,419,2025-02-09
